G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,snitch_rate,from_cache,epsilon,agent,trial_id,infection_count,infections_step
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.6,DegGreedy_private,2,36182,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 553, 738, 970, 1363, 1748, 2331, 2884, 3384, 3707, 3701, 3505, 2978, 2394, 1743, 1252, 786, 479, 295, 132, 94, 23, 8, 1, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.6,DegGreedy_private,7,35819,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 520, 737, 992, 1350, 1673, 2176, 2762, 3192, 3535, 3630, 3434, 3093, 2483, 1906, 1249, 809, 535, 304, 173, 90, 47, 12, 6, 5, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.6,DegGreedy_private,8,36765,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 571, 745, 1088, 1425, 1894, 2457, 3193, 3500, 3892, 3892, 3472, 3005, 2263, 1605, 1132, 709, 415, 235, 115, 46, 24, 11, 15, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.6,DegGreedy_private,9,36067,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 452, 577, 718, 960, 1335, 1803, 2218, 2817, 3395, 3792, 3861, 3539, 2886, 2354, 1699, 1163, 791, 520, 306, 163, 77, 18, 6, 5, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,1,35863,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 536, 705, 866, 1106, 1575, 2100, 2625, 3215, 3559, 3755, 3558, 3319, 2599, 1953, 1327, 832, 521, 326, 170, 86, 41, 11, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,0,36368,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 579, 765, 993, 1395, 1783, 2341, 2954, 3449, 3785, 3858, 3486, 2910, 2319, 1654, 1215, 779, 514, 272, 141, 58, 19, 7, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,3,36250,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 631, 823, 1092, 1467, 1856, 2488, 3133, 3705, 3829, 3787, 3410, 2853, 2112, 1538, 1009, 648, 378, 216, 102, 47, 26, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,2,35985,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 587, 760, 1030, 1317, 1858, 2354, 3046, 3583, 3960, 3839, 3457, 2833, 2110, 1586, 1080, 668, 433, 238, 101, 30, 8, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,4,35973,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 572, 733, 928, 1196, 1688, 2252, 2813, 3339, 3750, 3747, 3490, 3009, 2463, 1846, 1220, 811, 507, 291, 145, 56, 25, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,5,36285,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 568, 693, 920, 1196, 1521, 1897, 2482, 2988, 3413, 3607, 3514, 3261, 2762, 2187, 1558, 1094, 668, 439, 241, 124, 52, 15, 10, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,7,35984,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 576, 749, 955, 1283, 1598, 2132, 2712, 3191, 3531, 3723, 3527, 3023, 2526, 1854, 1308, 903, 596, 356, 209, 97, 33, 11, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,6,36089,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 598, 799, 1053, 1416, 1889, 2483, 2963, 3595, 3708, 3695, 3385, 2845, 2248, 1613, 1111, 701, 402, 247, 134, 55, 19, 15, 2, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,8,35833,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 546, 696, 948, 1258, 1698, 2194, 2811, 3189, 3580, 3807, 3500, 3036, 2432, 1779, 1264, 834, 526, 295, 189, 90, 36, 6, 3, 4, 2, 2, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,Degree_total_noisy,9,36035,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 493, 541, 711, 908, 1242, 1599, 2101, 2721, 3217, 3665, 3800, 3680, 3102, 2465, 1858, 1258, 867, 534, 319, 175, 92, 43, 19, 7, 7, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,2,35853,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 589, 784, 987, 1338, 1740, 2300, 2852, 3369, 3690, 3794, 3409, 2985, 2276, 1710, 1115, 740, 482, 301, 169, 96, 25, 8, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,1,35949,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 448, 557, 737, 978, 1273, 1664, 2177, 2740, 3266, 3673, 3833, 3608, 3142, 2430, 1773, 1192, 773, 514, 291, 146, 69, 28, 13, 2, 3, 5, 2, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,0,35982,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 436, 522, 636, 830, 1092, 1471, 1958, 2396, 2956, 3510, 3737, 3764, 3299, 2667, 2065, 1540, 1046, 669, 378, 210, 119, 48, 16, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,3,35816,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 600, 747, 980, 1229, 1601, 2201, 2819, 3229, 3562, 3779, 3495, 3051, 2447, 1788, 1191, 857, 512, 351, 153, 96, 20, 11, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,5,36483,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 510, 596, 799, 1080, 1427, 1893, 2412, 2945, 3374, 3729, 3667, 3396, 3014, 2272, 1723, 1234, 781, 483, 300, 137, 70, 25, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,4,36331,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 539, 683, 967, 1279, 1723, 2219, 2735, 3261, 3544, 3814, 3467, 3126, 2520, 1853, 1335, 907, 580, 333, 202, 91, 46, 13, 15, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,8,36049,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 444, 571, 724, 1041, 1436, 1868, 2379, 2931, 3566, 3952, 3821, 3556, 2868, 2178, 1580, 1035, 633, 421, 226, 142, 48, 15, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,6,36034,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 579, 768, 1040, 1467, 1950, 2565, 3004, 3464, 3739, 3691, 3378, 2866, 2243, 1581, 1065, 681, 436, 235, 116, 45, 29, 5, 2, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,7,36054,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 453, 532, 665, 829, 1098, 1472, 1920, 2470, 3001, 3444, 3691, 3690, 3285, 2782, 2061, 1558, 1002, 692, 394, 234, 109, 43, 14, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,0,36050,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 575, 820, 1054, 1365, 1812, 2436, 3068, 3540, 3844, 3816, 3471, 2860, 2239, 1548, 1027, 621, 407, 260, 113, 46, 12, 8, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.7,DegGreedy_private,9,35799,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 433, 545, 664, 817, 1170, 1480, 1895, 2430, 2994, 3458, 3684, 3633, 3179, 2646, 2053, 1506, 1039, 682, 437, 248, 123, 44, 17, 7, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,1,35506,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 517, 767, 1017, 1320, 1646, 2160, 2633, 3162, 3508, 3656, 3434, 3142, 2478, 1881, 1263, 791, 492, 268, 157, 74, 21, 12, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,4,36329,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 444, 575, 747, 980, 1256, 1698, 2186, 2801, 3459, 3765, 3876, 3586, 3072, 2405, 1763, 1278, 783, 480, 289, 150, 73, 34, 13, 5, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,2,36109,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 555, 716, 942, 1258, 1656, 2110, 2648, 3232, 3601, 3758, 3540, 3123, 2462, 1925, 1360, 923, 556, 336, 184, 89, 28, 12, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,3,36189,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 545, 704, 929, 1273, 1699, 2213, 2772, 3209, 3650, 3702, 3562, 3084, 2494, 1840, 1286, 876, 582, 347, 210, 82, 27, 8, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,5,36141,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 589, 755, 954, 1242, 1606, 2031, 2712, 3187, 3621, 3835, 3636, 3031, 2498, 1879, 1308, 939, 566, 318, 204, 88, 27, 16, 5, 1, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,6,36159,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 575, 715, 970, 1283, 1633, 2120, 2655, 3198, 3529, 3717, 3525, 3187, 2509, 1853, 1341, 920, 616, 368, 217, 86, 37, 11, 3, 2, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,7,36335,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 538, 713, 944, 1203, 1592, 2053, 2604, 3140, 3595, 3691, 3527, 3183, 2686, 2055, 1459, 936, 579, 364, 210, 116, 46, 18, 4, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,8,36055,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 478, 561, 687, 865, 1186, 1703, 2118, 2756, 3189, 3561, 3712, 3523, 3071, 2508, 1951, 1353, 906, 563, 367, 210, 108, 48, 10, 5, 3, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,0,36032,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 506, 607, 742, 987, 1307, 1780, 2383, 2984, 3407, 3855, 3650, 3455, 2848, 2317, 1715, 1191, 727, 452, 266, 134, 71, 31, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,Degree_total_noisy,9,36019,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 570, 757, 1044, 1442, 1850, 2398, 2902, 3435, 3704, 3694, 3367, 2901, 2219, 1698, 1137, 776, 476, 285, 166, 70, 27, 5, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,4,35901,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 438, 527, 660, 864, 1096, 1428, 1806, 2331, 2909, 3502, 3740, 3702, 3347, 2782, 2168, 1543, 1041, 650, 384, 223, 98, 31, 12, 6, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,1,36343,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 556, 696, 874, 1218, 1628, 2066, 2638, 3212, 3656, 3871, 3745, 3331, 2683, 1895, 1234, 851, 517, 312, 163, 82, 39, 4, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,2,36026,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 556, 710, 882, 1276, 1767, 2231, 2855, 3220, 3637, 3637, 3574, 3021, 2516, 1898, 1315, 796, 489, 312, 149, 69, 26, 12, 4, 5, 3, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,3,36196,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 510, 577, 698, 979, 1230, 1659, 2067, 2589, 3081, 3471, 3785, 3610, 3209, 2668, 1964, 1375, 935, 555, 334, 169, 74, 28, 9, 6, 2, 0, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,6,36307,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 575, 714, 965, 1274, 1697, 2196, 2785, 3301, 3728, 3866, 3678, 3192, 2449, 1814, 1220, 819, 466, 263, 120, 59, 15, 9, 4, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,5,36023,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 562, 777, 1016, 1331, 1765, 2261, 2811, 3266, 3664, 3862, 3447, 3016, 2390, 1627, 1200, 782, 519, 335, 157, 89, 40, 13, 10, 1, 3, 2, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,7,36077,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 481, 592, 748, 975, 1260, 1652, 2180, 2739, 3311, 3669, 3907, 3662, 3053, 2392, 1759, 1246, 810, 494, 292, 140, 69, 24, 8, 2, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,9,36352,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 495, 583, 763, 1040, 1473, 1978, 2548, 3039, 3598, 3890, 3886, 3496, 2785, 2069, 1568, 1067, 651, 393, 213, 118, 44, 23, 7, 5, 3, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.8,DegGreedy_private,8,36479,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 579, 761, 1058, 1405, 1787, 2282, 2825, 3443, 3762, 3896, 3575, 2992, 2354, 1728, 1177, 771, 485, 277, 154, 62, 16, 8, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,2,36250,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 632, 837, 1066, 1494, 1941, 2542, 3124, 3627, 3967, 3916, 3507, 2816, 2104, 1409, 980, 575, 333, 172, 84, 20, 12, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,0,36469,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 553, 715, 938, 1202, 1647, 2125, 2644, 3155, 3586, 3802, 3674, 3294, 2579, 1927, 1371, 945, 595, 331, 171, 90, 34, 11, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,1,35989,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 429, 528, 688, 922, 1161, 1506, 2009, 2521, 3036, 3433, 3720, 3560, 3204, 2578, 2027, 1483, 1013, 671, 427, 254, 122, 52, 23, 7, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,3,36411,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 589, 716, 999, 1265, 1717, 2213, 2791, 3228, 3558, 3725, 3579, 3188, 2487, 1871, 1353, 867, 555, 345, 164, 90, 23, 4, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,5,35762,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 433, 562, 750, 944, 1236, 1585, 2122, 2617, 3096, 3521, 3778, 3545, 3196, 2619, 1857, 1319, 829, 528, 312, 162, 83, 37, 12, 7, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,6,36053,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 589, 727, 943, 1255, 1607, 2068, 2578, 3118, 3443, 3669, 3541, 3197, 2568, 1998, 1387, 938, 638, 355, 189, 99, 27, 8, 2, 4, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,4,36403,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 565, 712, 954, 1241, 1608, 2090, 2699, 3202, 3551, 3792, 3602, 3208, 2592, 1998, 1389, 937, 581, 341, 159, 69, 24, 2, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,8,36131,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 576, 736, 989, 1344, 1761, 2272, 2795, 3337, 3866, 3778, 3467, 2951, 2410, 1792, 1209, 782, 476, 277, 149, 66, 23, 5, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,7,36247,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 598, 770, 1019, 1363, 1825, 2379, 3012, 3445, 3811, 3874, 3563, 2901, 2253, 1610, 1096, 709, 411, 266, 113, 56, 22, 13, 9, 7, 3, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,Degree_total_noisy,9,36149,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 475, 554, 725, 871, 1293, 1607, 2165, 2722, 3288, 3760, 3782, 3577, 3126, 2500, 1851, 1223, 858, 528, 327, 174, 81, 33, 14, 2, 2, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,0,36260,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 567, 695, 1002, 1275, 1710, 2183, 2761, 3181, 3597, 3698, 3636, 3113, 2535, 1885, 1318, 895, 514, 314, 176, 67, 22, 6, 2, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,2,36101,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 531, 676, 912, 1173, 1583, 2073, 2678, 3342, 3723, 3959, 3639, 3054, 2504, 1890, 1263, 858, 552, 317, 173, 82, 29, 25, 5, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,1,36391,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 505, 585, 749, 1089, 1472, 2032, 2538, 3235, 3626, 3860, 3752, 3358, 2728, 2173, 1590, 1002, 697, 407, 205, 108, 50, 12, 8, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,4,36131,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 526, 677, 868, 1235, 1607, 2029, 2552, 3101, 3482, 3738, 3530, 3165, 2607, 2030, 1450, 1021, 619, 381, 234, 122, 42, 14, 9, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,6,36022,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 473, 540, 725, 926, 1269, 1661, 2173, 2812, 3177, 3568, 3763, 3664, 3093, 2502, 1836, 1336, 827, 521, 287, 160, 72, 18, 7, 0, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,5,35859,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 603, 743, 978, 1310, 1699, 2156, 2794, 3210, 3664, 3705, 3476, 2977, 2356, 1748, 1209, 844, 579, 337, 184, 91, 55, 22, 7, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,7,35833,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 621, 818, 1038, 1412, 1796, 2430, 3000, 3476, 3779, 3809, 3364, 2768, 2220, 1579, 1070, 674, 436, 228, 142, 44, 26, 6, 4, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,8,35770,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 448, 514, 637, 863, 1146, 1459, 1919, 2392, 2913, 3322, 3693, 3668, 3315, 2756, 2087, 1559, 1017, 654, 371, 228, 119, 52, 21, 6, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,3,36257,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 594, 725, 1011, 1287, 1692, 2060, 2564, 3098, 3407, 3594, 3389, 3050, 2566, 2064, 1428, 947, 691, 442, 277, 148, 94, 21, 10, 5, 1, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,2.9,DegGreedy_private,9,36088,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 444, 526, 665, 959, 1171, 1655, 2218, 2796, 3358, 3662, 3817, 3641, 3132, 2423, 1804, 1290, 842, 518, 269, 164, 78, 25, 10, 3, 3, 2, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,0,36148,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 616, 776, 1096, 1453, 1907, 2415, 2956, 3378, 3795, 3766, 3453, 2951, 2166, 1620, 1114, 725, 434, 240, 106, 40, 16, 7, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,1,36022,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 550, 726, 931, 1293, 1695, 2137, 2660, 3192, 3617, 3729, 3444, 3107, 2467, 1945, 1362, 893, 569, 328, 180, 83, 32, 6, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,2,36413,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 587, 792, 1055, 1418, 1915, 2518, 3000, 3587, 3739, 3780, 3553, 2891, 2244, 1625, 1084, 667, 434, 229, 125, 52, 16, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,5,36018,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 497, 630, 766, 1122, 1491, 1989, 2621, 3127, 3668, 3864, 3730, 3294, 2700, 2101, 1416, 1013, 578, 381, 228, 118, 51, 12, 8, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,7,35989,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 564, 732, 1014, 1305, 1793, 2318, 2928, 3434, 3840, 3810, 3551, 2977, 2295, 1611, 1101, 741, 417, 275, 139, 57, 23, 3, 2, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,4,35925,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 547, 708, 952, 1310, 1714, 2286, 2794, 3316, 3703, 3823, 3556, 3017, 2423, 1750, 1175, 731, 503, 284, 146, 79, 24, 11, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,6,36171,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 572, 779, 1047, 1417, 1924, 2445, 3112, 3706, 3897, 3869, 3468, 2802, 2197, 1473, 1001, 618, 370, 213, 94, 34, 15, 4, 3, 2, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,8,36002,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 465, 593, 709, 939, 1197, 1470, 2020, 2469, 3056, 3385, 3694, 3566, 3283, 2646, 2044, 1438, 1019, 612, 400, 210, 118, 40, 13, 6, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,3,36199,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 443, 518, 689, 916, 1203, 1607, 2118, 2666, 3165, 3571, 3708, 3560, 3151, 2620, 2009, 1410, 984, 589, 326, 202, 85, 31, 14, 3, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,1,36482,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 514, 551, 732, 960, 1245, 1659, 2143, 2690, 3320, 3782, 3960, 3755, 3192, 2513, 1876, 1200, 786, 492, 288, 142, 53, 15, 3, 0, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,0,36219,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 468, 560, 761, 1031, 1352, 1743, 2169, 2764, 3126, 3637, 3633, 3424, 3112, 2456, 1943, 1285, 915, 556, 355, 184, 86, 31, 11, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,4,35986,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 567, 746, 1052, 1360, 1843, 2344, 2865, 3344, 3804, 3838, 3557, 3011, 2290, 1616, 1084, 727, 417, 232, 131, 58, 17, 1, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,3,35828,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 603, 801, 1075, 1461, 1881, 2427, 3033, 3522, 3821, 3656, 3330, 2789, 2168, 1501, 1033, 695, 446, 240, 137, 66, 28, 13, 4, 3, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,Degree_total_noisy,9,36397,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 567, 721, 969, 1264, 1651, 2105, 2634, 3263, 3662, 3852, 3674, 3188, 2512, 1899, 1378, 900, 497, 306, 152, 72, 23, 8, 7, 1, 1, 1, 1, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,2,36017,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 544, 700, 938, 1301, 1694, 2256, 2796, 3369, 3582, 3735, 3440, 3133, 2475, 1834, 1261, 819, 508, 275, 138, 64, 24, 15, 7, 3, 1, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,6,36021,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 464, 576, 806, 1110, 1390, 1909, 2405, 3066, 3582, 3725, 3919, 3388, 2845, 2176, 1556, 1021, 650, 390, 238, 119, 52, 17, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,5,36174,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 434, 544, 723, 881, 1268, 1587, 2124, 2653, 3175, 3492, 3740, 3581, 3175, 2586, 1955, 1413, 957, 602, 342, 184, 93, 33, 15, 5, 2, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.1,Degree_total_noisy,0,36011,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 507, 593, 804, 1065, 1441, 1929, 2413, 2913, 3508, 3653, 3776, 3404, 2817, 2250, 1611, 1106, 747, 436, 247, 113, 42, 16, 9, 1, 0]"
montgomery,750,none,0.05,True,-1,True,1,mont.json,3.0,DegGreedy_private,7,36364,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 574, 714, 1008, 1343, 1813, 2213, 2782, 3364, 3711, 3825, 3610, 3044, 2399, 1769, 1216, 852, 486, 292, 167, 72, 27, 7, 5, 1, 0]"
