id,milp_obj,expected_obj,I_size,v1_size,v2_size,time
2083,0.14711647050860155,0.1494126184372696,14,72,370,0.0003674360050354153
2082,47.35376690982558,59.638414529257176,1942,10459,22318,0.024094124004477635
2084,0.12573226397678702,0.1313716251381386,9,52,291,0.00045383599353954196
2086,106.81311549819318,234.13124521685364,94,3077,30554,0.006864399998448789
2088,0,0,0,0,0,0.00013329098874237388
2079,169.43963582701133,256.0552162612637,9197,38075,23775,0.08214606600813568
2087,34.348143120867,41.544624352063245,1431,7701,20063,0.017190279002534226
2089,0.0233076065647603,0.023645825950396437,3,16,72,0.00021006200404372066
2090,44.764546723415926,55.51072651259785,1854,9772,21758,0.02195643300365191
2092,0.0013943191110915097,0.0018423223446164538,1,4,20,0.00016427600348833948
2091,38.1502769378754,46.425162686987065,1543,8323,20930,0.019566992996260524
2085,603.4841446202443,1092.1591958489064,2241,24135,74108,0.05506688400055282
2094,0.00930490280673032,0.0094658219456758,1,7,54,0.00025611200544517487
2078,456.60428478772224,796.4455563716195,10311,57436,33425,0.1840453949989751
2095,6.757937868317674,7.248368119302381,368,2094,9339,0.004813562001800165
2096,37.61995226472793,45.45963873582037,1482,8226,20394,0.01941730099497363
2100,21.359801111067732,24.309708616597508,865,4791,16111,0.011761696994653903
2099,104.17220954012814,221.83541773982822,116,3357,31237,0.00740077999944333
2103,14.125060269205283,15.630720511447642,577,3249,12954,0.007850873997085728
2104,0.1120989487474763,0.12024238696589895,7,49,227,0.00027297499764245003
2098,121.3241303735527,177.82358895633524,6810,29252,23641,0.07052404899150133
2105,0,0,0,0,0,0.0001290139916818589
2101,102.96424383554859,146.75863933144663,5361,25569,23849,0.05970431100286078
2097,800.570066610783,1716.2519892495545,2895,33989,70626,0.07586503900529351
2093,417.0105793062681,757.6933093805555,10640,57495,33365,0.13497166300658137
2110,0.21696348707085847,0.22405733554214713,23,129,708,0.000518557004397735
2111,0.3326891619629645,0.3463005970337998,25,147,866,0.0005591130029642954
2106,94.84996225434683,134.75212349245191,4956,23363,23745,0.05239928099035751
2112,1.3452110960862607,1.4304337814486994,114,650,3548,0.0014841109950793907
2102,634.4969274196333,1501.3229581631429,4367,45864,59209,0.10318762098904699
2115,0,0,0,0,0,0.00012677599443122745
2107,653.7763367112703,1419.0402381721317,1664,24717,74420,0.056745819994830526
2114,81.20876824506628,111.83411963710708,4069,19387,24033,0.044762885008822195
2117,0.026680334300012692,0.029532757057532777,4,20,100,0.00022768900089431554
2119,0.1114108902099031,0.11453024238731702,12,66,352,0.0003667190030682832
2120,0.8345570773315333,0.8773251167470196,86,414,2207,0.0011876619973918423
2109,626.4613640261225,1407.3287730728182,4662,47518,56816,0.10628350300248712
2121,1.1012721111784542,1.170766163905419,105,661,3509,0.001671472011366859
2108,596.9678672192089,1415.9375454933772,5163,49051,55200,0.11027131199080031
2122,39.9307580778578,48.93971936134139,1629,8702,21256,0.026007774999015965
2125,0.01221972344330381,0.012311378767055459,3,12,55,0.00022102499497123063
2124,0.1434646216714479,0.14720610760089048,18,97,500,0.0006051119999028742
2126,47.17076286218456,59.18232092494611,1875,10317,22353,0.02213973800826352
2113,692.900727051812,1386.165701950161,6337,54820,49477,0.12785969399556052
2129,0.0191532101198521,0.019777940281801132,3,9,50,0.00017087000014726073
2118,221.1451673113094,346.19148782856394,10260,45035,24577,0.10833338799420744
2116,355.5470866234255,599.0519534287864,12153,55831,29021,0.12696753500495106
2131,1.8967814249149182,2.0164059049169882,178,931,4636,0.002306666996446438
2130,0.022585229303358042,0.025332828116592987,2,21,77,0.00022897000599186867
2132,0.1768857700298338,0.18945097473949624,15,90,469,0.0003853719972539693
2133,21.45351537424989,24.464141235065522,830,4804,16186,0.010601019996101968
2134,14.404985650653868,23.00962724986712,44,1046,14317,0.002454086992656812
2135,13.962514411680752,15.569786094736342,585,3361,13244,0.007811110001057386
2137,0,0,0,0,0,0.00017937400843948126
2123,589.3514906993753,1164.8038643094765,7609,56994,42971,0.1375720049982192
2138,0.015612658197256954,0.01585359084712956,2,16,95,0.0002387690037721768
2128,258.6103228085172,409.1882289617149,10368,47535,25706,0.11413562699453905
2139,0.03523609166720853,0.03769168711196291,2,18,66,0.0004996350035071373
2127,371.07142077966216,625.0568761536724,10308,54706,29971,0.12664779600163456
2140,0.851306273306018,0.9005070736047062,68,439,2293,0.0015522449975833297
2141,0.12222609935357728,0.1255665456846562,14,66,337,0.00033150399394799024
2136,625.8689037772347,1205.0544209147872,1034,17090,71908,0.03769633600313682
2143,0.04226709695240917,0.04285412209884876,2,17,113,0.00029350999102462083
2146,10.0687167970973,10.989732191684688,469,2638,11050,0.006154176997370087
2145,202.20144060924352,492.7891718652534,209,5960,42882,0.012932969009852968
2149,0.2522348672287406,0.2619031208889817,34,177,951,0.0006324059941107407
2151,0.40205943141927014,0.42145949643701064,26,159,864,0.0005502159910975024
2144,106.0236451800591,151.18270717512107,5666,25885,23722,0.07130121199588757
2154,0,0,0,0,0,0.00016293600492645055
2148,473.54099748412955,844.998934923068,952,15113,68359,0.03366934400401078
2155,1.587790831051302,1.6824445369828913,157,817,4172,0.00201329099945724
2150,118.0020381743409,171.72070630374589,6484,28437,23689,0.06633744300052058
2147,168.04005879497728,254.3463843967497,9229,39017,23317,0.09299586100678425
2142,572.4835725249225,1419.160661847147,4657,45183,59290,0.10640686900296714
2158,21.798010438649506,24.938110755457096,850,4884,16387,0.011546226000064053
2152,148.39553206326403,221.83454170560992,8296,34718,23593,0.08282152100582607
2161,2.8354864025320388,3.067018184182949,242,1389,6762,0.0032100709941005334
2153,152.70701700423308,227.0156719493401,8343,35427,23353,0.08192748899455182
2163,0.06971733892721256,0.07150950116033605,10,42,210,0.0003101030015386641
2159,311.4625967373783,768.073290091124,365,9598,57335,0.021525007003219798
2165,0.1349044884492056,0.14110820350533193,13,86,426,0.0004298069979995489
2167,0,0,0,0,0,0.00013099399802740663
2164,242.3329432128763,413.13476675712667,318,6742,52864,0.017690928987576626
2156,609.869243237412,1454.8377197746124,1906,24310,74834,0.06335514500096906
2169,0.5501596360944246,0.5787259425327078,43,296,1609,0.0008210679952753708
2157,634.878776337473,1493.9672409849436,3831,37213,67455,0.08133266400545835
2172,0.40644000315506307,0.4226376039389318,35,228,1157,0.0006850200006738305
2160,627.4792295733802,1534.4727130020995,3557,36951,67640,0.08617850999871735
2168,504.23710653619884,822.4265891560481,883,12104,68635,0.02704942401032895
2170,129.31062366080207,188.89015872162489,6976,30797,23458,0.06743522299802862
2177,0.01799132386411607,0.018589736975490156,2,17,108,0.0002321520005352795
2162,583.4609295259828,1170.7939922297585,7000,54921,44227,0.12398687600216363
2178,0.3646644915661413,0.3747587830337462,36,211,1196,0.0006840959977125749
2176,196.9591858658631,388.4777094887456,186,5042,47904,0.014675564001663588
2179,30.032763850189173,35.677788691668994,1220,6653,19067,0.01494093899964355
2166,737.7608975544091,1544.6280008824378,5248,44284,61170,0.10374348299228586
2181,0.011113068766191902,0.01111306876619167,2,7,40,0.00023923200205899775
2182,0.009035212601768473,0.009055860076479405,1,7,55,0.0001944940013345331
2171,256.89154786049505,397.4008685775092,11055,47055,25333,0.1097666540008504
2184,0.023454777745466258,0.02375212036504748,3,12,73,0.00021624799410346895
2185,0.004135613117146979,0.00413561311714683,1,7,33,0.0002078420075122267
2173,286.15902826794184,461.20673307640624,11338,50556,26702,0.1167689449939644
2175,696.3703640041423,1691.3258824390434,3841,44042,62845,0.1017428360064514
2187,3.775993490276865,4.077072746172692,267,1488,6988,0.003429613003390841
2174,493.8496122346785,932.2318308506564,8689,57466,36867,0.13112488600017969
2191,0.05553327335385176,0.059977682908734065,7,30,102,0.0002527449978515506
2189,55.34980628788833,71.34562071635024,2379,12563,22999,0.029739149002125487
2192,45.88535711610996,57.38415329485724,1903,9982,22164,0.023672529991017655
2194,0.0020502468842981034,0.0020502468842981125,2,6,30,0.0001905029930640012
2186,162.73938201536717,243.6353683317164,8990,37419,23328,0.0847200619900832
2183,679.3416125315765,1724.102770805011,4097,41591,64346,0.09159795299638063
2188,159.4756701931707,235.60169896464782,8677,35643,23698,0.08454382499621715
2190,501.50223256289655,1002.2094487495614,1019,16311,75087,0.03680798801360652
2180,633.7354643238515,1206.5590875697535,8641,55983,44143,0.12896300399734173
2198,0.07366283624418538,0.08081574764493193,5,29,131,0.00022131099831312895
2197,65.76250808182897,87.45095516503373,2956,15024,23617,0.03338606099714525
2196,66.9667098073594,89.11656307591946,3140,15801,23817,0.03774026100290939
2201,0.26541862738346783,0.27021349359382574,32,160,827,0.0004935379984090105
2202,1.0863865649603481,1.1471348220058943,91,523,2691,0.0012656630133278668
2205,0.290950728097526,0.30354626134941887,38,216,1100,0.0007073519955156371
2199,424.3071638772208,983.4265288650809,597,14013,69392,0.030772947997320443
2193,330.39057650049585,534.9231182301669,11476,52391,27422,0.114496827009134
2206,37.00307675505473,44.840016126332614,1402,7948,20340,0.019008344010217115
2203,351.75311532875,802.5866299633003,420,10876,63649,0.024766050002654083
2195,275.14997203336065,447.9371565363074,10483,50123,26783,0.11310350999701768
2209,46.2244132096602,58.507168484211675,2038,10673,22139,0.02484551699308213
2210,16.201083267085902,18.16749327317509,658,3753,14086,0.008939003993873484
2208,56.88797140963068,73.50942058797452,2441,12911,22883,0.03140615900338162
2212,0.0037605510645799278,0.003803587216850146,1,5,43,0.0001972640020539984
2200,263.24848480957513,415.59771662661046,10520,48046,25782,0.11606228600430768
2214,0,0,0,0,0,0.00013493500591721386
2211,83.13406215801226,115.39678391942633,4098,19948,24187,0.04775683500338346
2215,0.04253568900230902,0.04852411876421536,4,24,150,0.00026509500457905233
2216,7.9540432835521,8.61345932747517,413,2258,10128,0.005031228007283062
2217,0.5528098450432845,0.585400724278946,52,297,1594,0.0008599909924669191
2218,23.39998260792907,26.8379642766164,917,5190,16558,0.011902497004484758
2204,632.2803455276821,1235.5186113146483,8020,56686,44425,0.11911727099504787
2220,0.020941115432731208,0.021321120251564518,4,13,65,0.00034114799927920103
2207,324.39447041869647,521.6806305665443,11363,52387,27326,0.1208384159981506
2222,39.156546197465296,48.123152093007995,1618,8857,21038,0.021151073000510223
2213,840.217165140116,1602.5921337831478,2781,29619,73038,0.08294744999147952
2225,12.464372907997694,13.868875699179592,534,3014,12046,0.007312101006391458
2227,0.22051381040604962,0.23008278458992282,14,72,412,0.0005083569994894788
2221,129.69449642183793,191.1742836979594,6916,31247,23542,0.07472731800226029
2228,0.022805470910645657,0.025888137554397672,3,12,39,0.0002181510062655434
2229,0.0785356108932252,0.08150939472343333,6,35,181,0.0002702490019146353
2223,689.2721400046277,1165.3950089146633,1848,19232,74436,0.04422643799625803
2231,15.767491405099166,17.56656773259127,624,3756,14163,0.008344069006852806
2224,156.33718006558004,235.03661676332598,8210,36009,23623,0.08023459700052626
2219,491.44685325990355,925.9128046059939,8916,56945,37645,0.1262788210005965
2230,525.7961161697905,896.6224437098085,837,13416,69049,0.029729698988376185
2234,93.53495606785462,131.69620871263058,4905,22886,23826,0.0504830059944652
2236,59.10783478618195,77.14470850802599,2527,13278,23706,0.030198321997886524
2232,147.38197102798296,222.25867987721762,8189,34861,23380,0.08141974399040919
2239,0.002318352835772593,0.0023183528357723082,1,2,9,0.0004762550088344142
2240,0.4975953729480539,0.5159483439423397,47,266,1493,0.0008438700024271384
2226,575.3527798895713,1271.6231981217354,7215,55233,44659,0.12630444900423754
2242,0.9843272278458157,1.0398280329688447,108,618,3201,0.0014951300108805299
2233,181.71236855389003,274.5977230493708,9144,39126,23998,0.1117427519930061
2244,147.12938379934138,262.5591830800589,203,4175,42257,0.008960790000855923
2247,0.00620919943915392,0.006324693192763409,1,4,15,0.00019839699962176383
2237,664.4583900528246,1442.7312054112626,3571,31685,71040,0.06979531700199004
2248,10.832933750623408,11.94036558451538,478,2733,11348,0.006094742988352664
2238,211.97503315457968,324.610355369617,10486,44069,24100,0.10201187401253264
2249,0,0,0,0,0,0.00015255800099112093
2243,112.54425407632789,164.37118691567224,6088,28138,23397,0.06671246798941866
2235,501.62478470926965,895.5393877234991,9547,57838,35888,0.14322186200297438
2251,1.6116820560492022,1.7018485309712172,147,897,4710,0.0021847489988431334
2250,0.2743680260149887,0.27851899445861017,22,128,810,0.0006017310079187155
2253,13.36279661751156,14.829815686353705,572,3251,12885,0.007869563007261604
2246,684.4210130885599,1374.6215848166798,2116,22507,75459,0.050745325002935715
2252,299.187842028249,615.8892142186986,351,9145,59855,0.020473306998610497
2241,424.50931014037485,741.5680288416768,11124,56509,32212,0.13491472900204826
2256,1.7366583484902878,1.8209880672503458,180,886,4575,0.0023232359963003546
2245,237.36158321403255,374.95585119057455,11428,48179,24872,0.11323771400202531
2260,19.401318792152978,21.917672738344848,807,4487,15499,0.0109275360009633
2259,114.64068485522635,257.04029241531157,104,3214,28986,0.007304120998014696
2263,8.51954153919833,9.237030718801307,430,2385,10058,0.005479035011376254
2265,0.0015906807933604098,0.0016272923677559392,1,6,20,0.00025162599922623485
2266,0.858287777492051,0.8906545181730032,82,444,2290,0.0012303560069995
2267,0.07542767486985656,0.07653119233437311,5,29,164,0.00025655799254309386
2258,806.2500155252455,1531.7671260622428,2649,28721,73469,0.06525671800773125
2261,600.5712391588038,1318.0165108821745,1163,20456,74413,0.04613470500044059
2254,604.5484964363627,1565.475441647961,5515,47299,56102,0.10306148599192966
2268,0.057808077539436314,0.06836374893274755,3,16,70,0.0002328770060557872
2269,25.536774374072603,29.500582618008902,1052,5588,17620,0.013741884991759434
2255,720.4945235054192,1489.6524161658178,5145,47561,58192,0.1060110020043794
2257,313.9733128319327,507.37691914267424,11544,52248,27038,0.12162753700977191
2271,66.07766270752698,108.17608703645386,68,1951,28053,0.004253792998497374
2272,0.4011481471913977,0.4209791230537422,35,195,1058,0.0005872230103705078
2273,0.09660289573816604,0.09867205083415531,17,65,359,0.00033526698825880885
2274,0,0,0,0,0,0.00012967399379704148
2262,364.01993808293696,576.4690546607496,10810,52872,28227,0.1271791809995193
2276,2.001079310586535,2.1297653910583465,156,1061,5558,0.002676251999218948
2275,69.33905010616775,93.54800615515515,3197,16512,23867,0.03981040700455196
2277,9.80633133268956,10.724960494155706,472,2649,10825,0.005641280004056171
2278,0.673894453155448,0.7078518841557023,62,353,1827,0.000958625998464413
2279,0.013129734202937011,0.013129734202936616,2,7,44,0.00020310599938966334
2264,616.0607796344066,1103.6656955434682,8794,57630,39701,0.13920294400304556
2282,25.315885717511673,29.10487609691414,1014,5394,17306,0.01337796299776528
2283,0,0,0,0,0,0.00013950098946224898
2284,0.06659827645982169,0.06710085338480698,5,23,153,0.0002451390027999878
2285,0.09181444690214821,0.09932830440518037,5,32,155,0.00025069399271160364
2270,611.7387827303404,1146.2532178629094,8881,57356,41525,0.1278192979953019
2287,0.012967379402372923,0.01296737940237258,1,12,100,0.00032253999961540103
2280,558.6723314287564,1059.5322346036955,1053,17469,71711,0.05740347299433779
2286,84.3544746666328,116.72829302519733,4309,20437,24173,0.04884433699771762
2288,63.16714878575737,83.61061489126665,2856,14413,23758,0.03399382000498008
2291,0.05422669848191335,0.05799383829949434,3,25,130,0.00026035000337287784
2281,216.57478394986862,337.90813832646376,9920,44625,24640,0.10296682199987117
2290,243.4597454792437,446.6981723292394,266,5890,50676,0.012844608994782902
2295,0,0,0,0,0,0.0001576029899297282
2292,255.76543672284006,491.9230644837369,309,6893,50985,0.015884713997365907
2296,82.29841042556342,113.83678444949513,4178,20511,23916,0.04450245900079608
2299,1.6433937994176255,1.715822964949799,181,883,4433,0.002171861007809639
2298,80.43723104870972,109.74864458932224,3968,19287,23947,0.04622195700358134
2301,0.008151587442128334,0.008208378614556144,1,5,38,0.00018433301011100411
2302,0.01131431378919325,0.011337161447527833,1,6,47,0.00017062699771486223
2289,310.47894424740093,517.1454202469882,11062,52751,27821,0.11943512099969666
2303,0.002963874749333627,0.0029638747493337947,4,6,35,0.0002077289973385632
2305,28.7364124951721,33.825397649385174,1196,6480,18690,0.01537048899626825
2307,1.3696735960330502,1.443916448307148,136,777,4080,0.0017431799933547154
2293,754.9528983588822,1668.5949526431975,5305,42663,62223,0.09888548198796343
2308,0.19073235488074247,0.20265118796084647,19,112,603,0.0004119269869988784
2309,0.45028444970288073,0.4620011535552623,35,229,1298,0.0007296130061149597
2300,626.2798886466685,1288.7050807807314,2370,23815,74781,0.05472381800063886
2294,553.2448078846169,1103.4615722758613,8854,57054,41477,0.12956028500047978
2310,0.22943781578829942,0.23882190275157988,22,120,637,0.00044651700591202825
2297,793.6893800468389,1540.7299826027443,6638,50696,53823,0.12223392399027944
2315,1.0308593644361868,1.077798088624047,111,574,2901,0.0015674169990234077
2314,35.58086184595113,42.96368864761066,1410,7679,20154,0.018291852989932522
2313,254.8375385177477,470.5083726537028,317,6874,50503,0.01892029399459716
2304,647.0685780405024,1502.082824039718,3805,36111,67970,0.08268644999770913
2317,6.101764726986606,6.5881962736852895,338,1956,9011,0.0046127180103212595
2316,3.005293053876258,3.1883597626849425,247,1436,6755,0.0034975889866473153
2319,0,0,0,0,0,0.00013400100579019636
2312,150.94302729162604,221.57030299725628,7904,34177,23476,0.0808240580081474
2321,0.09421291562056992,0.10233886914303658,10,55,318,0.0002892110060201958
2306,415.4870310293689,688.2727666558606,11626,56384,30491,0.12679600500268862
2322,0.9676266917456944,1.004654813750104,83,532,2880,0.0014701100008096546
2311,677.9444787129222,1444.7558248693947,2172,26208,74605,0.07221956198918633
2320,95.2528821168294,133.65420938789944,4681,22456,23974,0.054314526001689956
2324,5.784747357736457,6.170599250939282,313,1888,8480,0.0043890630040550604
2323,0.02107490358163574,0.02150477254408656,5,32,201,0.0003006069891853258
2325,0.9475657308800611,0.9818561882041256,89,503,2640,0.001381884008878842
2326,23.317541135930643,26.620769385076148,948,5282,17287,0.011558031997992657
2328,0.03522409029667312,0.03838735179316499,2,11,31,0.00018181199266109616
2318,181.14195083765085,275.7820860701042,9614,40625,23665,0.09118295799999032
2330,0.20914425359973635,0.22037343342437243,16,109,627,0.0004836799926124513
2335,8.83990678599442,9.652942876989162,406,2406,10081,0.005652847001329064
2336,0.16782936886363642,0.1736119524091344,21,115,669,0.0004500259965425357
2331,109.35155687331168,157.57883746336282,5941,26914,23591,0.06240805900597479
2337,0.029704512572608133,0.038295686301680454,1,5,23,0.00017523899441584945
2332,462.2465172868207,1015.6335585603526,723,13082,69266,0.02948625099088531
2338,0.0036350435460465553,0.0036787363366287407,1,4,20,0.0001593409979250282
2341,2.5682903256316307,2.75560529828161,225,1384,6649,0.0032807670067995787
2342,0,0,0,0,0,0.00015806900046300143
2343,0,0,0,0,0,0.00013465600204654038
2327,587.0084005133958,1248.8400362155828,7237,54523,47369,0.12861272400186863
2329,375.65532222566134,622.2925508819523,10876,54504,29421,0.12601239699870348
2333,626.9837198780742,1431.719355628693,3175,32754,70470,0.07252557099855039
2334,233.77827242735876,356.5134815216169,10693,45293,24508,0.1054916110006161
2346,0.013506851783313116,0.013687875494468371,3,16,83,0.00024669000413268805
2348,0.029318131704493124,0.030089686448292352,2,19,108,0.00018324199481867254
2339,181.71052181313095,274.03322534641154,9172,39705,23900,0.08990068499406334
2350,0,0,0,0,0,0.00018260000797454268
2352,0.3552002129162009,0.3731362358705055,39,216,1138,0.0006707860011374578
2349,315.1921517773381,752.461890993806,344,9811,56018,0.021506247008801438
2353,1.4976422438990418,1.5808496155605274,144,813,4304,0.0020409120043041185
2340,299.6589135534951,495.3799528555222,10755,52090,27913,0.1211508540000068
2354,0.7249149820327886,0.7588930188193899,51,320,1783,0.0009515569981886074
2345,740.6849782899545,1395.9759313225284,2160,23022,75197,0.051119409006787464
2355,0.1393569603346146,0.140516250402678,10,77,432,0.0003621969954110682
2344,240.11295573725846,370.69016328216617,11032,46657,24657,0.11315629299497232
2347,645.6856921633662,1506.1911159386846,1515,24674,74174,0.056142573987017386
2356,0.04539034758841147,0.04615756848470243,5,27,119,0.00021428000763989985
2358,0.12391076008910834,0.13064750315385532,10,66,318,0.00032371799170505255
2357,56.483498126219104,73.84551300644262,2493,13082,23126,0.031012839011964388
2361,1.8809220507718818,2.003838978869346,179,1059,5384,0.0025646769936429337
2351,671.1308791139143,1581.0068998464435,2092,28917,73809,0.06509344099322334
2363,53.93775264938453,69.28991517067863,2307,11797,23033,0.02709272300126031
2366,0.0069612384633413625,0.0070942069682746745,1,6,22,0.00019854700076393783
2367,0.2156179689245778,0.22607957548986912,26,145,785,0.0005570560024352744
2368,1.2456690430583697,1.3205744948601685,114,594,2986,0.001976571002160199
2365,76.08220192512292,103.67186083800682,3598,17997,24164,0.04453585800365545
2369,4.918536703198754,5.327545058917773,308,1712,7946,0.003997806998086162
2370,0.028029609698576295,0.028043788503634426,3,17,119,0.00020712899276986718
2360,217.73282820508683,330.65820167738764,10738,44127,24210,0.10784847599279601
2372,24.74282995076493,28.793825702137305,1015,5649,17528,0.012871655999333598
2359,658.749041216464,1385.1450398663617,5979,52866,51245,0.11720670500653796
2371,88.39400127810924,122.78720038945816,4411,20691,24346,0.04596306898747571
2375,1.365089525979417,1.444933556737554,131,670,3414,0.001683296010014601
2376,1.2927829001499866,1.3691546269048405,134,679,3450,0.0018324599950574338
2362,733.1598436208286,1506.197548469366,5459,50665,54412,0.13149678699846845
2377,47.50029240166544,72.94175323804595,86,1846,24087,0.004103671002667397
2378,4.976041604453199,5.323662521195591,321,1776,8094,0.004247030010446906
2380,0,0,0,0,0,0.00016256699746008962
2374,131.3136641785977,193.69682763248662,7262,31792,23334,0.07397542599937879
2364,551.5315520204134,1050.0698164200317,9674,57816,39884,0.1364028789976146
2381,0.42718598126668006,0.4449670016726842,33,188,1067,0.0005824639956699684
2383,0.012916561481131166,0.01655103030338312,1,10,29,0.00017002600361593068
2385,0.0014426066160712625,0.001442606616071096,1,2,8,0.00020517699886113405
2384,22.721025325160184,26.09603459901794,896,5072,16631,0.013993654007208534
2373,454.96748208978124,823.8907072838608,9609,56820,34866,0.13343706200248562
2387,70.90773098914966,94.90328091311967,3231,16453,23851,0.03926495699852239
2382,176.85277327843878,270.3386917454161,8961,39606,23927,0.08903480900335126
2391,10.76413519028499,11.814854244563243,513,2838,11673,0.006935872006579302
2392,0.012308111220560356,0.012350510144035098,1,9,36,0.00019855400023516268
2379,255.2412141086495,407.5222885508742,11424,49270,25678,0.11424570500093978
2393,1.2696546706718572,1.3378248851755852,117,716,3800,0.0018276420014444739
2390,258.0700961263438,573.2529245731826,255,6690,51360,0.017678759002592415
2388,511.38491075072045,935.5930797885574,932,15680,72264,0.034891784001956694
2395,0.009272527024955842,0.00945526146189446,1,6,47,0.00015969999367371202
2396,12.039027355754257,13.335680787724938,573,3082,12358,0.007367799000348896
2398,0.009185156752529289,0.010051471060368522,1,9,33,0.0001618659880477935
2399,0.3935321739566296,0.40640653413711436,27,169,1037,0.0005972460057819262
2400,0.7798559344109075,0.8327525493280096,72,439,2335,0.0010804369958350435
2401,4.6782979401094815,5.032724293874044,299,1717,8030,0.004090774003998376
2386,590.6910634911151,1285.9337103532282,7167,53402,48307,0.1233637099940097
2402,79.96048091417519,175.52155331915145,65,2301,25191,0.0050787979998858646
2403,0.15563427087444404,0.17095195413693665,10,70,366,0.00036626699147745967
2389,553.3040214806748,1148.3846333016795,7308,56778,42894,0.13456275199132506
2394,214.38324952176387,330.0656014817842,10436,43984,24478,0.09556329299812205
2404,90.00867461140831,125.88853696154177,4592,21900,24009,0.04934687299828511
2407,0.49652065472522805,0.5153386067269378,35,228,1232,0.001074886997230351
2397,639.6605806222926,1468.0801635418836,4869,49025,55712,0.10891908299527131
2409,0.09067068603539853,0.10287505066034497,5,40,253,0.0002768050035228953
2405,509.08273402687223,828.016581438885,992,12779,68666,0.029120208011590876
2408,0.37092424992299333,0.3862859807218705,23,159,874,0.001872590000857599
2411,0.1334876152415695,0.13839257114103398,8,57,248,0.00034183499519713223
2412,1.411901083001212,1.4910806306677418,156,857,4445,0.0019835739949485287
2414,0.002951066862201021,0.002951066862200924,1,1,6,0.000164387995027937
2413,194.85469410032334,408.07695206906124,181,5318,45295,0.011796545004472136
2417,0.02927020824987085,0.03161867242131411,5,26,138,0.0002086220047203824
2416,32.131728979552285,38.38142000985933,1367,7262,19885,0.01631201501004398
2418,57.67109831885499,75.47911929911815,2635,13842,23261,0.03159920300822705
2406,398.5939911929753,718.788422222888,10648,56755,32133,0.1374992189957993
2410,254.15447897698758,403.6326179969363,10621,48012,25715,0.11426455399487168
2422,1.0121216736666874,1.052347832146864,100,537,2817,0.0014763820072403178
2419,569.5660107005228,1085.196720875971,1046,17574,70329,0.04250088499975391
2427,18.1595484473773,20.668613931296438,764,4303,15028,0.010875499996473081
2420,111.13060904614669,160.43151531090743,6145,27366,23709,0.07791095100401435
2415,783.1272179118257,1564.2394912103705,5897,48084,57558,0.10219581999990623
2431,9.003547942775548,9.790614320478365,425,2495,10727,0.005515462005860172
2426,106.48373404747771,154.76442551741982,5840,26643,23558,0.06061758899886627
2421,728.4942737667858,1624.6896703784307,3047,34254,70323,0.07776186900446191
2430,64.15903794276446,85.5504611737702,3003,15329,23943,0.03509701299481094
2428,392.66641808852575,793.0597300028058,525,10203,64768,0.023707974003627896
2432,23.33908485065607,26.866454024417013,917,5083,16768,0.012014057996566407
2434,0,0,0,0,0,0.08131076100107748
2435,0,0,0,0,0,0.0832606680050958
2436,1.4736462396147505,1.5464512816131089,148,821,4039,0.09262033399136271
2437,0.17289183108835396,0.18273663518202565,17,94,546,0.08244808799645398
2429,656.5566298631314,1255.9580916432185,1838,19698,75625,0.044637238010182045
2423,609.5536399826103,1312.076800422788,7127,52848,48859,0.12256406800588593
2424,432.71774672769146,783.3504393762728,10703,57553,34012,0.13635882700327784
2439,2.206313347518361,2.363215560640626,234,1254,5828,0.10048706800444052
2425,380.2758705710174,633.2612325258671,10576,54862,29904,0.12397172699274961
2441,19.50755102134698,23.934316158744938,1146,6341,18855,0.2767439310118789
2442,207.14036250010147,445.1712140849371,341,8493,52056,0.31978440600505564
2443,0.5015467331202178,0.5132844035804514,52,271,1494,0.08618163000210188
2433,199.00149201096895,304.5285250270141,9594,42335,24174,0.09935170601238497
2438,534.6628369642525,1242.3863798581676,3443,36131,67907,3.9418856800039066
2444,423.698540526517,650.8024838701959,713,10508,64193,0.42870300199138
2447,0.004832105005564181,0.004832105005564191,1,4,31,0.08081727800890803
2446,425.9323820359878,748.1365319198342,878,12470,71222,0.5235388569999486
2448,0.6686792218661621,0.6986828362818969,55,307,1721,0.0841736860020319
2449,0,0,0,0,0,0.08230996099882759
2450,2.094904820550528,2.2200022997345448,201,1046,5132,0.09854405499936547
2440,111.43809379201264,161.95347350320392,6722,29939,23386,7.369917711999733
2451,0.037524668255575724,0.04143450194037657,2,19,108,0.08268007601145655
2452,1.5316345484099985,1.6113861317925762,157,974,5010,0.09558985399780795
2445,607.7434740316968,1496.1836970506727,3259,38734,66843,4.085161757000606
2453,0.21315617420094393,0.21694119719305271,24,133,725,0.08353576999797951
2454,165.89024790543377,327.80155198337496,237,5672,44075,0.21607983199646696
2455,0.2887245315441776,0.30407135321550605,25,190,1176,0.0828684480075026
2457,0,0,0,0,0,0.08233626700530294
2459,0.6601249229679584,0.691198427418561,64,321,1741,0.08495607299846597
2460,0.06951772367531357,0.0729762703265644,5,26,140,0.0812474729900714
2461,0.4621421846077296,0.4873627416674815,38,246,1337,0.08456375300011132
2456,90.18908932213756,129.8295414870948,5434,25430,23823,5.758670565002831
2458,744.0784426013163,1430.4047799424347,2728,29281,72473,2.75768944300944
2465,0.0015138355004500022,0.0015138355004502557,1,6,48,0.0830103229964152
2463,64.93873377173398,89.90855122816545,3867,18909,23806,2.146554335995461
2466,0.07159134207519366,0.07211710866421461,9,60,324,0.08275460499862675
