id,graph,budget,agent,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
1063,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh8.json,0,9865
1064,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn10.json,0,2219
1065,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf12.json,0,39809
1066,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh26.json,0,5287
1067,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me15.json,0,34387
1068,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf35.json,0,8512
1069,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj30.json,0,1342
1070,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc33.json,0,63076
1071,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md19.json,0,19216
1072,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc13.json,0,93070
1073,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml28.json,0,79767
1074,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma18.json,0,97829
1075,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi32.json,0,26614
1076,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma29.json,0,36258
1077,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh19.json,0,93789
1078,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg7.json,0,42078
1079,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh20.json,0,83524
1080,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md30.json,0,96573
1081,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml30.json,0,12219
1082,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me14.json,0,235
1083,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi20.json,0,42929
1084,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn20.json,0,67444
1085,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md6.json,0,8567
1086,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn32.json,0,70792
1087,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm26.json,0,65441
1088,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn6.json,0,84555
1089,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma5.json,0,73698
1090,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk13.json,0,5415
1091,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp28.json,0,36159
1092,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn7.json,0,43925
1093,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me7.json,0,5951
1094,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm22.json,0,87388
1095,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf33.json,0,8007
1096,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk9.json,0,41832
1097,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc18.json,0,58596
1098,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj15.json,0,30523
1099,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg10.json,0,88861
1100,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf7.json,0,86740
1101,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf8.json,0,15524
1102,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me34.json,0,19282
1103,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm19.json,0,23930
1104,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma11.json,0,77
1105,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me12.json,0,20611
1106,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf34.json,0,16984
1107,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj20.json,0,14060
1108,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md29.json,0,82985
1109,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj13.json,0,84056
1110,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma28.json,0,43303
1111,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml22.json,0,59207
1112,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md10.json,0,75046
1113,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc26.json,0,29287
1114,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp8.json,0,93709
1115,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm16.json,0,39711
1116,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn11.json,0,11954
1117,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf24.json,0,73340
1118,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me5.json,0,72101
1119,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml20.json,0,71520
1120,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo26.json,0,87062
1121,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo25.json,0,18574
1122,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma9.json,0,9184
1123,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb5.json,0,19096
1124,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml33.json,0,67728
1125,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc12.json,0,34016
1126,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf6.json,0,11246
1127,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo11.json,0,45558
1128,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk22.json,0,18381
1129,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml10.json,0,36455
1130,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh10.json,0,92263
1131,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me8.json,0,4018
1132,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo9.json,0,11302
1133,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md25.json,0,67506
1134,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp23.json,0,41157
1135,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj34.json,0,54917
1136,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm12.json,0,92738
1137,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo21.json,0,96646
1138,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb11.json,0,83122
1139,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml35.json,0,24519
1140,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma17.json,0,96809
1141,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk8.json,0,87487
1142,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk19.json,0,56819
1143,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn16.json,0,80910
1144,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp25.json,0,71324
1145,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma26.json,0,5408
1146,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn5.json,0,59379
1147,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml23.json,0,25053
1148,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj18.json,0,9446
1149,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj16.json,0,922
1150,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md28.json,0,98723
1151,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn28.json,0,51356
1152,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me11.json,0,10789
1153,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi18.json,0,97720
1154,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf22.json,0,66656
1155,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma13.json,0,44028
1156,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj24.json,0,64484
1157,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb9.json,0,32154
1158,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo33.json,0,82870
1159,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj31.json,0,2336
1160,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi24.json,0,67779
1161,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn15.json,0,19029
1162,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma8.json,0,59201
1163,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn18.json,0,32265
1164,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi30.json,0,43872
1165,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma32.json,0,46197
1166,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh12.json,0,55180
1167,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg30.json,0,23710
1168,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md7.json,0,29486
1169,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md9.json,0,71907
1170,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn13.json,0,71895
1171,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma33.json,0,64435
1172,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc20.json,0,40631
1173,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me25.json,0,20103
1174,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md31.json,0,64772
1175,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm24.json,0,14382
1176,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me23.json,0,84291
1177,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp13.json,0,3756
1178,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh29.json,0,20609
1179,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp18.json,0,16478
1180,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm17.json,0,39666
1181,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf21.json,0,75683
1182,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md17.json,0,99097
1183,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md24.json,0,71315
1184,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk5.json,0,77834
1185,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj9.json,0,14153
1186,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb30.json,0,76325
1187,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp19.json,0,12999
1188,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh33.json,0,55318
1189,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp11.json,0,814
1190,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk25.json,0,76077
1191,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh22.json,0,90474
1192,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md5.json,0,2443
1193,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm23.json,0,75993
1194,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo30.json,0,75916
1195,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm9.json,0,73319
1196,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf11.json,0,17368
1197,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn30.json,0,15328
1198,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi22.json,0,56942
1199,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh5.json,0,91751
1200,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo6.json,0,99131
1201,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh30.json,0,27306
1202,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma27.json,0,85451
1203,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md27.json,0,39915
1204,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb19.json,0,37219
1205,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml26.json,0,80879
1206,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml17.json,0,64644
1207,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma35.json,0,60279
1208,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg18.json,0,53028
1209,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj8.json,0,126
1210,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm27.json,0,52329
1211,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml8.json,0,27632
1212,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn34.json,0,65310
1213,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md21.json,0,55176
1214,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi11.json,0,86066
1215,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh18.json,0,44327
1216,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg13.json,0,68904
1217,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma23.json,0,3797
1218,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me18.json,0,47882
1219,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo28.json,0,13718
1220,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml31.json,0,34560
1221,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk30.json,0,76589
1222,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn31.json,0,22116
1223,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk24.json,0,36244
1224,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp21.json,0,1645
1225,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg17.json,0,47523
1226,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm25.json,0,19256
1227,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn22.json,0,53173
1228,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm29.json,0,37430
1229,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb13.json,0,39282
1230,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh25.json,0,63374
1231,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml19.json,0,68244
1232,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk11.json,0,11694
1233,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn33.json,0,56264
1234,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg8.json,0,75060
1235,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi12.json,0,97416
1236,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma25.json,0,57545
1237,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi8.json,0,39224
1238,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb10.json,0,97945
1239,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk20.json,0,13224
1240,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi13.json,0,40738
1241,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me28.json,0,25150
1242,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf25.json,0,63731
1243,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me27.json,0,49688
1244,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn14.json,0,99929
1245,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn8.json,0,73509
1246,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md26.json,0,8577
1247,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj29.json,0,8070
1248,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma21.json,0,8666
1249,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk16.json,0,57761
1250,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj17.json,0,36368
1251,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo10.json,0,6783
1252,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm20.json,0,41914
1253,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi16.json,0,70507
1254,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc25.json,0,79026
1255,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm11.json,0,67526
1256,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg15.json,0,70835
1257,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg27.json,0,45765
1258,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf32.json,0,19956
1259,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg26.json,0,87895
1260,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn23.json,0,46240
1261,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf26.json,0,37148
1262,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb12.json,0,94270
1263,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh6.json,0,4757
1264,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo12.json,0,19097
1265,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo7.json,0,10395
1266,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml24.json,0,16241
1267,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj35.json,0,27696
1268,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb23.json,0,70480
1269,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi29.json,0,46163
1270,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi21.json,0,19816
1271,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg23.json,0,49840
1272,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn24.json,0,52853
1273,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf27.json,0,24917
1274,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb15.json,0,96731
1275,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc8.json,0,21566
1276,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md14.json,0,75452
1277,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb24.json,0,62823
1278,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml15.json,0,20806
1279,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg6.json,0,75520
1280,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj5.json,0,1759
1281,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi6.json,0,41949
1282,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj11.json,0,92374
1283,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me29.json,0,2482
1284,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp15.json,0,24442
1285,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp32.json,0,33719
1286,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk21.json,0,58066
1287,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf18.json,0,93501
1288,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mj25.json,0,2079
1289,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me16.json,0,2717
1290,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm21.json,0,59676
1291,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp35.json,0,27952
1292,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo15.json,0,86444
1293,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc19.json,0,42460
1294,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn17.json,0,90397
1295,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi10.json,0,72847
1296,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh11.json,0,93607
1297,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm10.json,0,89106
1298,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mc23.json,0,18449
1299,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf9.json,0,33536
1300,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi15.json,0,64077
1301,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mn9.json,0,38258
1302,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me24.json,0,48302
1303,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo24.json,0,28865
1304,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me19.json,0,6645
1305,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma19.json,0,38000
1306,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ml13.json,0,26737
1307,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp12.json,0,11485
1308,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mm31.json,0,38565
1309,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb21.json,0,25522
1310,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo18.json,0,65155
1311,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi17.json,0,55168
1312,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg14.json,0,52487
1313,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk31.json,0,12342
1314,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me33.json,0,40806
1315,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,me22.json,0,48770
1316,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg31.json,0,78623
1317,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf31.json,0,99785
1318,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mp17.json,0,75629
1319,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mh21.json,0,52603
1320,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mk35.json,0,81974
1321,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,md12.json,0,26399
1322,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,ma15.json,0,85382
1323,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi19.json,0,81244
1324,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg22.json,0,76534
1325,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mf19.json,0,55106
1326,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi35.json,0,30678
1327,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mi33.json,0,76218
1328,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mg28.json,0,63230
1329,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mo22.json,0,74055
1330,montgomery,750,DepRound_fair,A,0.05,True,-1.0,True,1.0,1.0,mb29.json,0,56373
