id,milp_obj,expected_obj,is_optimal,I_size,v1_size,v2_size,time
973,12.564924359144781,14.514436505036132,,58,1112,11562,0.05864177599960385
962,174.8988038880764,293.1344659369829,,5152,30537,20221,0.22761964599976636
970,177.3883217780751,282.19323806399,,751,11757,39682,0.1455650190000597
974,152.62279473410382,229.59689936990196,,595,9208,37879,0.12891300600040267
976,21.562943338930214,25.636039178512256,,102,1778,16736,0.06540655299977516
978,0.7768014678661074,0.7920836075419282,,115,518,1072,0.05039823500010243
977,5.441794756445368,6.125961737592084,,34,602,6008,0.05461079700035043
975,227.45361874468082,392.7907484116403,,1256,17559,38769,0.1869654840002113
979,0.06174153278317317,0.0622602761903327,,10,59,125,0.04743638300078601
981,1.987199013965658,2.156952042436809,,292,1211,2469,0.22559704899958888
971,184.7271181062747,312.4078294883847,,4953,31172,21024,0.2317309549998754
980,19.63195663627326,23.461755829358317,,1773,6880,9080,2.196419699999751
985,0.23206367330277833,0.24010302269853478,,21,102,238,0.09993046900035552
989,0.4284780379316307,0.45933636313012927,,67,281,627,0.10522635500001343
987,53.59515136533349,70.81177957977525,,190,3494,25703,2.110311432999879
990,10.017129193086262,11.495813844894247,,984,3825,6262,1.2336081359999298
993,1.6446451024661783,1.7603284971294852,,228,1020,2031,0.22170580300007714
995,0.8686033735359692,0.90706892319009,,100,461,955,0.12263625800005684
996,0.11800553663830761,0.12645365602310432,,13,58,123,0.07235288899937586
997,0.8385742989403238,0.8585536908637117,,105,487,1114,0.13198139399992215
982,223.0053087513675,420.02383720113346,,3453,30249,26739,6.1704914969996025
983,196.5514481461291,354.9689032183824,,4453,30929,22865,5.714486017000127
986,113.81313374891793,174.73510704307762,,5725,25448,16053,2.914999691000048
1001,0.10329346095713698,0.10335136207532614,,17,70,146,0.0769280759996036
984,160.93795854542248,273.6473931387623,,5269,29650,19475,4.373293046999606
1002,0.01717410557455075,0.017174105574550902,,1,3,6,0.06336829900010343
999,17.133494974878282,20.388312274186877,,1561,6189,8395,0.7422450660005779
1004,0.15754503922816301,0.1587180424017638,,20,74,161,0.07291786800033151
988,105.92640517101638,160.4486058174995,,5774,24681,15510,2.7249163529995712
1000,25.16933475813511,30.532618477022815,,2117,8166,10082,0.9116193730005762
992,103.60762446488144,155.12994929980448,,5651,24167,15622,2.567390028999398
1006,0.7558555279771544,0.7873238549394217,,110,481,1072,0.1332715639991875
991,221.8213238440583,417.2124803609439,,3502,29801,26450,5.759913382999912
1007,0.012884031204456763,0.01290660075559158,,2,17,26,0.07165182700009609
1008,0,0,,0,0,0,0.06862212099986209
1010,0.3709689482165229,0.3904365439636467,,40,183,430,0.09117181600049662
994,98.75611304119892,147.46202102959077,,5523,23251,15220,2.7232726879992697
998,103.40794268633924,154.4383308796241,,5778,24395,15250,2.5034906560003947
1011,9.746304791092967,11.022012093327149,,962,3920,6352,1.1896660829997927
1014,5.467240207740547,6.116332179152559,,622,2667,4611,0.3960001320001538
1015,1.6527763079902196,1.7368071356446988,,233,1056,2119,0.2220381820006878
1012,20.376426314321137,24.495770275509173,,1816,6854,9201,0.8511469009999928
1017,0.007111080563717284,0.007430001721298374,,2,11,19,0.06365330999960861
1003,186.76588980729412,326.08354938303904,,4657,30690,21793,4.285556861000259
1018,0.07918640988873385,0.0806093871095841,,7,57,120,0.07819099300013477
1019,0.470337217267952,0.4872686810512413,,76,289,648,0.10073699299937289
1009,86.69012284003766,127.60139774905159,,5491,22514,14430,2.963467130999561
1005,140.22138806597553,224.97526552800537,,5792,28528,17844,3.050001431000055
1021,7.034151701001094,8.05104584818526,,755,3137,5385,0.4426266990003569
1023,3.5432459689966582,3.936850450826745,,461,1885,3523,0.3058143719999862
1025,0.0017850895905197751,0.001829837358391262,,1,3,9,0.06942453200008458
1024,0.002716734889718659,0.002716734889718686,,1,5,13,0.06472651500007487
1022,75.77679106220992,103.70223600389689,,258,4809,30903,3.2658557820004717
1028,0,0,,0,0,0,0.09045776200036926
1016,176.7054284318612,285.2832652748613,,730,11651,39436,6.095129297999847
1027,6.152717940546945,7.001135263380287,,679,2847,5068,0.40783941700010473
1013,129.5617557812684,208.02362236102707,,5639,27783,17266,3.6877777620002234
1030,6.922496065333396,7.891519373717074,,35,765,8566,0.49956853599996975
1031,9.459425570945967,10.916879121976905,,44,932,9100,1.244768935999673
1032,17.46071233679355,21.0850316013988,,76,1587,14578,0.8585616179998397
1029,31.084686610512467,38.51868661732519,,2444,9263,10820,1.715614545999415
1034,3.6790496996539686,4.034364826208595,,493,2077,3837,0.31216488699919864
1037,0.005942050999537457,0.006199435436519574,,3,14,20,0.08697424399997544
1036,0.04754264752935753,0.05006080872827945,,4,25,52,0.06731408100040426
1020,249.54117380882542,471.993039145059,,2067,24118,33971,7.8956828259997565
1026,84.70972038594428,122.93079705870834,,5318,21421,14386,2.177337813000122
1033,91.34935533967422,127.35956274048105,,316,5524,32867,3.5632042159995763
1039,0.5141682471334763,0.5332304624386298,,85,353,677,0.11288631300067209
1035,49.97312109931761,66.4046067558962,,3712,14431,12779,2.2803043020003315
1042,1.3956857175832063,1.4742335922116565,,210,930,1999,0.19577823899999203
1044,0.056692126413760105,0.057483080904331185,,8,36,59,0.08951847400021506
1041,36.778462275238454,47.52026217503919,,153,2672,21614,1.4144223440007408
1045,1.5066702661113716,1.5885033682629262,,220,917,1817,0.18592461899970658
1046,5.133956883015665,5.67594492156153,,574,2404,4417,1.1252329039998585
1049,0.018528334253219394,0.018619402796080875,,2,10,22,0.06599564000043756
1050,0.043641018104224376,0.043641018104224494,,1,9,12,0.06394809999983408
1047,24.22180072934344,29.511362585075062,,105,1949,17203,1.0233135460002813
1051,0.02319479814554892,0.023222535329442184,,4,13,27,0.07036082500053453
1038,196.25831945262337,331.7559633212843,,908,13737,39662,6.792124157999751
1043,62.54401511393673,85.72641714401625,,4250,16315,13312,2.5629286049997972
1053,0.6118715256061203,0.6297374326680144,,68,315,678,0.10375534100057848
1048,47.625094100318705,63.205766520034196,,180,3400,24897,2.1937883730006433
1052,1.3605500479048311,1.4447609206159524,,201,851,1709,0.1789744920006342
1040,210.580543233761,368.081685773369,,1098,15810,39132,7.236069429000054
1055,0.2962824006682978,0.31385862909544315,,49,187,387,0.11505427999964013
1056,0,0,,0,0,0,0.09364321500015649
1057,0,0,,1,0,0,0.07032489599987457
1058,0.006656825635417456,0.006656825635417363,,2,6,9,0.072487407999688
1061,0.10129585508976122,0.10243493345250365,,10,56,136,0.07040822699946148
1062,0,0,,0,0,0,0.08300132499971369
1066,0.9454468676358319,0.9967183887902537,,114,543,1199,0.12694950300010532
1063,44.536006924807886,58.065854506373576,,162,3059,23621,1.654003055999965
1068,0,0,,0,0,0,0.05862485000034212
1069,0.11210392799220913,0.11223213801423804,,20,65,169,0.06563248800011934
1070,0,0,,0,0,0,0.058151052000539494
1054,121.1666465889775,191.68971408911955,,5815,27107,16539,3.772189678000359
1073,0.33837549055511523,0.34232727028417287,,52,190,414,0.10323643300034746
1059,94.8117380936477,138.1201163496564,,5647,23201,14731,3.0385180129997025
1075,0.0502033930495118,0.05060730262135793,,5,21,56,0.06368803199984541
1071,40.33806417928726,51.64382525018577,,3055,11921,11894,1.5701909950003028
1076,0.09695955473429956,0.09928176658547172,,17,56,135,0.08889700899999298
1060,212.72246013342658,393.804252203796,,4015,30599,24743,6.239461924999887
1064,206.8416381736709,353.1869134492002,,993,14664,39651,7.216662124000322
1081,0.0854320477278761,0.09180385241747202,,12,59,104,0.06823868199990102
1065,246.52534763400266,457.4795318010811,,1748,21614,36061,8.559536925999964
1074,58.40300519995413,79.38833332604759,,4198,15844,13127,2.5183625989993743
1080,0.1280479457015307,0.1361836328931002,,16,74,172,0.07067292900046596
1067,191.67328450834933,342.491380075744,,4564,30919,22426,5.564183741999841
1079,30.862271600077943,38.22260532383331,,2519,9403,10642,1.071823029999905
1077,47.49780226358141,63.10800933756673,,3720,13947,12237,2.3238575129998935
1078,82.29571438549749,113.23437819436855,,263,5102,31559,3.426394404000348
1086,0,0,,0,0,0,0.061979638000593695
1083,30.61265606422889,38.41271906495522,,2371,9243,10771,1.7771085469994432
1087,0.615865346316752,0.6487516913114345,,61,287,655,0.09846506800022325
1084,17.848710532442784,21.16089379176307,,1575,6133,8556,1.3912446029999046
1085,18.786109158932774,22.44359060218659,,91,1536,14534,1.7983172860003833
1072,183.52499901487622,319.23775267514077,,4747,30444,21666,5.86315005600045
1089,11.27785086970372,13.093480237388526,,63,1072,10878,0.6040732749997915
1088,26.572397537650446,33.6866387644343,,111,2125,18622,1.8557540179999705
1091,0.11382405859373594,0.12181104720598457,,21,97,191,0.07775023299927852
1095,0.03468878061667613,0.03468878061667624,,6,18,49,0.059944329999780166
1094,5.256272332328181,5.868230692958453,,552,2475,4526,0.36860016800073936
1093,22.28048364189949,27.643515015879107,,90,1805,16164,1.8035312550000526
1092,51.233558453764445,66.25426958092686,,184,3277,25272,2.499266843999976
1082,230.6493804205973,432.07585423832415,,3281,29015,27754,6.548524040999837
1097,32.89977128095318,40.76998288048566,,2552,9743,11026,1.0976688219998323
1100,31.190032190172477,39.46214812783848,,137,2291,20232,1.3297047369997017
1096,58.2104107377454,79.05829214155466,,221,3818,27014,2.4086596389997794
1102,0.0034458947408854217,0.0034458947408855245,,3,12,12,0.08488790499995957
1101,56.07891769622776,74.68857299196857,,210,3747,27131,2.086877222000112
1106,0.029317578323225447,0.032368273314401064,,2,9,18,0.06089311000050657
1103,32.29481494655918,40.286278095105466,,2526,9830,11057,1.198959620000096
1108,0.21020547931721353,0.2186293176760652,,19,97,252,0.07292444200083992
1090,244.5412423516615,452.0299003977564,,1725,21102,36276,9.758008926999537
1110,0.2507912313144856,0.2593129908446288,,35,141,332,0.07613582200065139
1107,30.204934577366068,37.63193473912464,,2461,9435,10702,1.0896180719992117
1113,0.26094638482914634,0.2689742524398473,,42,152,375,0.08108070500020403
1111,13.063320803638915,15.202719230136548,,1187,4725,7311,1.4302169889997458
1099,234.5467752423795,428.6193560936297,,1410,19246,37818,8.84845656500056
1098,179.87772640031972,315.55759028686725,,5000,30476,20964,5.306308860999707
1117,2.1512420649589417,2.304801416434311,,306,1260,2428,0.23293513499993423
1104,224.7255179230388,401.5157934106859,,1226,17773,38598,8.32833739399939
1118,6.657298603171818,7.5197258421413835,,29,602,6533,0.3635463020000316
1114,92.07911901581508,128.3844620786918,,333,5651,32865,4.708155932999944
1120,3.8922294356756764,4.3239680188737655,,502,2025,3778,0.3292377520001537
1105,231.3573579999367,421.2786856781845,,1375,18479,37945,8.94650223699955
1121,7.948313914172357,9.052486765518834,,835,3307,5679,0.44034569900031784
1123,12.239152499175274,14.308120743960858,,54,1133,11320,0.646743319000052
1112,187.9218131837901,308.9411790122456,,797,12188,39994,6.568704069999512
1119,39.399725420465856,50.48944596011784,,3037,11369,11744,2.379197447000479
1124,0.021773529329692873,0.021884506866522213,,5,23,41,0.07834401600030105
1109,243.28164046956846,462.91995816999383,,2587,26368,31501,8.185229860000618
1126,12.370186689204663,14.052797142056741,,69,1126,11710,0.777291843999592
1122,119.91349172574937,178.7678015464522,,451,7598,36814,4.913468857000225
1128,18.735154238467132,22.19157705804152,,1551,6138,8722,1.5435145729998112
1116,241.78970259244363,448.1012132621324,,1617,20852,36674,9.39600283999971
1127,65.33835255968374,87.74825675579373,,262,4276,28643,2.2618168650005828
1115,104.74757017164801,159.23550675407128,,5711,24502,15457,4.442372100999819
1132,17.530365091979146,21.7739482518893,,98,1571,14421,1.008129220000228
1134,2.487561243994839,2.7029800986552663,,386,1561,3009,0.25215485599983367
1131,44.00907311228407,58.72310842398382,,162,3111,23977,1.7221010720004415
1133,1.2358741006848006,1.2861448780403246,,153,656,1402,0.16651615899991157
1129,119.77466357556318,174.01098732489191,,440,7235,36306,4.500379316999897
1135,7.315912730205268e-05,7.315912730210261e-05,,1,3,1,0.08332944200083148
1130,146.2767676035704,222.92427846429914,,540,8846,38250,5.207516923999719
1139,0.0060926248601212915,0.0060926248601215205,,2,5,14,0.06462438499966083
1125,223.93041026024213,416.44719557390175,,3619,29778,26400,6.329607611999563
1141,32.313456803504515,40.85207882018217,,129,2434,20696,1.29507703300078
1144,0.7443540540234839,0.7881128206188722,,117,433,944,0.12918162400001165
1137,62.22012892700735,85.2803267680916,,4449,16963,13331,1.7640329760006352
1145,0.5133858422184665,0.5475856677391967,,74,301,701,0.09505960099977528
1147,6.485944670170735,7.278688375762215,,770,2995,5156,0.40793024899994634
1146,11.023794051341897,12.628959214668901,,60,1024,10752,0.5974035919998641
1142,68.73523834357594,96.87137311175084,,4618,18092,13874,1.9787713140003689
1150,0.28045519819265147,0.2941472017111316,,35,150,335,0.1451321940003254
1151,0.14257251812796445,0.146557508065004,,20,89,200,0.1027428659999714
1140,84.89155663664224,122.43692399813273,,5316,20939,14347,2.461328133999814
1136,243.66527583393008,463.08515259898826,,2393,25401,32348,8.154979255000399
1138,232.10504665984726,416.40409136037897,,1407,18817,37657,7.889884184000039
1154,7.822397770037664,8.781683207703143,,792,3286,5628,0.43214185099986935
1156,2.538776353852734,2.7156963846516655,,338,1417,2790,0.24807093999970675
1143,99.48387295464559,148.51735687387202,,5708,23882,15358,2.601520574999995
1148,71.48345883852225,99.04324310462594,,4813,18445,13765,2.7478282129995932
1158,0.09891746907241568,0.10553600017089637,,12,49,97,0.06244006300039473
1159,0.04167747127191861,0.0422570322162783,,9,48,109,0.06470878299933247
1160,2.417011363262587,2.6163741702174965,,330,1427,2843,0.2260094930006744
1153,70.78655926273214,99.80513404890539,,4756,18279,13829,2.6478989619999993
1152,189.04885280199815,314.33406861304564,,851,12957,39916,5.821750107000298
1164,0.10984562129809841,0.11208082558655386,,15,50,139,0.06570484599978954
1165,0.014063025959748605,0.014063025959748399,,1,10,19,0.06667513499996858
1157,146.01123587214235,222.62091932660238,,541,8977,38395,4.92065547600032
1167,0.02427762775575624,0.024345997724970925,,7,24,47,0.08324259300025005
1149,134.12967759520362,217.82105863087202,,5771,28344,17326,3.5783489879995614
1163,49.249471960853846,64.96088871642762,,3691,13893,12392,2.191684510000414
1162,76.0921013607018,103.69565628656495,,260,4801,30452,3.4905405550007345
1168,36.975761509084585,47.310990964852095,,151,2576,21598,2.143848159999834
1155,227.1953499993564,426.73538339627805,,3252,29252,28020,6.628845839999485
1171,0,0,,0,0,0,0.05842282600042381
1172,9.916655943703422,11.362932257107731,,963,3833,6407,0.5066597140003068
1173,1.7331158360697057,1.8595320816166783,,230,1053,2127,0.18476174999977957
1174,0.10385237324482292,0.11624303755188681,,9,48,114,0.06831659499948728
1175,1.5249019992220567,1.6139670654510658,,195,817,1748,0.18102935499973682
1161,137.25436179071028,222.28320375579167,,5738,28554,17436,3.7909373700003925
1169,130.44770126411916,193.91120622196223,,452,7654,36813,4.631052963000002
1176,6.070415630274439,6.732628484298778,,646,2696,4780,0.4490930029996889
1166,238.5794913389568,437.66003466560414,,1520,19811,37203,8.089055499999631
1178,0.15504801185897915,0.15896023877601295,,23,73,176,0.09933570100020006
1181,14.606105661129282,17.18095653190527,,1400,5617,8049,0.6721140790004938
1170,221.05613007202928,414.7773376592587,,3694,30017,25870,6.430392477000169
1183,1.7387131489695828,1.871790035578163,,240,997,2066,0.26499471199986147
1179,51.73297455173712,68.49757176738768,,3835,14387,12641,2.220610803999989
1184,5.052704801848923,5.683265393019959,,23,443,4959,0.9943124210003589
1186,0.017082305172076047,0.017162523534643426,,3,12,25,0.06064946799961035
1188,0.015719627477954985,0.015719627477954967,,4,13,23,0.0649656990008225
1190,2.3323976133920445,2.52642555338145,,340,1438,2763,0.22989575099927606
1185,96.87996307108023,138.2963876029585,,328,5941,33447,3.063339975999952
1191,9.476003182404565,10.984403508545332,,969,3808,6218,0.5401455459996214
1187,33.03556267283046,41.486954634260464,,2698,10101,10979,2.1523278189997654
1180,74.22371572955564,105.7781316613092,,4937,19559,13847,2.2643832639996617
1192,10.114298796554309,11.876866992497042,,51,992,9872,1.4899588800008132
1193,2.3462988510085205,2.551636721863737,,328,1429,2836,0.22980288399958226
1177,221.1225909994062,418.155744239946,,3581,29885,26457,6.6749077079994095
1194,0.37852208018702915,0.3845171192603357,,56,238,492,0.08425768699999026
1182,89.36200523697003,129.75183925060657,,5255,21443,14746,3.1790943870000774
1197,0.01498838666007653,0.015273735333469318,,6,15,32,0.08450171000004048
1198,9.84003702924662,11.511661458589899,,934,4033,6586,0.5476833229995464
1199,8.202811079797135,8.951412361699916,,49,708,8344,1.1115960830002223
1200,3.1346759848905217,3.54269095051385,,20,374,3594,0.2381806189996496
1201,0.046627905415368265,0.04874355816751086,,6,33,84,0.065463070000078
1202,0.422122884465054,0.43194350880832344,,51,235,549,0.0882098620004399
1203,0.386784639662454,0.40206360686319276,,50,251,542,0.08863734300030046
1189,243.25220566623506,443.09277479064434,,1522,19907,37130,7.581007823000618
1205,0.8419823390507137,0.8788440695883196,,126,519,1076,0.11845701599941094
1207,0,0,,0,0,0,0.05927769700065255
1195,144.12584522163132,223.1538969918145,,569,9477,38199,5.174342297000294
1204,35.148782915289324,43.9645020055957,,2822,10623,11183,2.018822918999831
1196,211.71592659187826,367.00070047244213,,1020,15396,39447,7.108707386999413
1210,0.2852704966697288,0.29808065592213284,,40,187,399,0.08696443299959355
1208,35.96553818053288,45.73235319014718,,2753,10400,11243,1.9905185560000973
1212,0,0,,0,0,0,0.06268584800000099
1209,55.8898770749654,75.28588867534964,,197,3689,26423,2.1480718430002526
1211,33.10540937110561,42.40332411039736,,139,2533,20897,2.485126608000428
1213,14.797654817802856,17.300746915013082,,1328,5349,7701,0.700747307999336
1217,3.269677112909715,3.5427829698640223,,401,1751,3429,0.28903816399997595
1219,1.2734988461575734,1.336357715942547,,166,708,1480,0.19029723099993134
1220,0.052461997174653476,0.0577910031627642,,9,61,112,0.0697327050002059
1206,117.6945733788778,181.9443212822507,,5812,26165,16313,3.50306150599954
1221,0.07391888269311606,0.07563443327428365,,22,57,112,0.06554751800013037
1222,0.020970004220996596,0.02097000422099682,,4,29,48,0.06259777800005395
1223,5.061024013546076,5.6600553242985185,,570,2393,4449,0.34873162300027616
1214,214.4793983142948,364.06706358458035,,1067,15002,39549,6.868271440999706
1226,0.7884634080059391,0.8484451519130118,,100,468,1025,0.11663752900039981
1215,71.74129872263461,101.18582587505814,,5056,19352,13597,2.7087499559993375
1224,10.188876186773667,11.779703789988593,,1039,4139,6467,0.598389744999622
1227,4.4042329714562,4.909832993005244,,548,2192,4039,0.3121798090005541
1228,0.1820563822992764,0.18738684186323074,,20,93,208,0.07314485699953366
1218,80.24698167373334,115.20391816007199,,5105,20608,14202,2.7752950799995233
1230,1.457367007323583,1.533310924134506,,197,821,1727,0.18438806399990426
1225,53.58605007070186,71.1695360763325,,3922,15066,12659,2.2340692569996463
1216,191.4659412129219,341.12272139443246,,4616,30626,22362,5.354286878000494
1233,0.017773657139998796,0.0177736571399989,,1,7,16,0.0595130199999403
1236,1.0838458867725362,1.1282227782076897,,164,708,1435,0.1475326399995538
1231,59.42288325339262,80.42861388374529,,4214,16023,13175,2.349592075000146
1232,156.21687248406278,242.73618387634036,,642,9935,38711,5.339652003000083
1237,51.05890734883905,68.27327774605276,,182,3575,25591,2.5623010529998282
1241,0.3298004673368153,0.3480788552369304,,48,249,443,0.11094668300029298
1234,133.6106024728193,201.26180309279758,,493,8215,37952,4.958084871999745
1243,0.6251601750578145,0.6501345758132341,,83,423,846,0.10675139199975092
1242,1.146356016974279,1.1853327360054982,,163,689,1323,0.1472218509998129
1246,0.770474232069102,0.786060633714634,,82,379,824,0.12040900099964347
1239,47.60487918755059,62.77949046993949,,3408,13231,12600,2.283513822999339
1229,224.1213447686125,419.1195312953778,,3427,28994,27399,6.670761855999444
1247,0.1629376405563066,0.17906394514498003,,30,104,242,0.08923425100056193
1248,12.762553778200619,14.865328390647925,,1181,4786,7408,0.6074396230005732
1238,191.05688299238653,315.67899993550594,,872,13056,39470,5.867834454999866
1245,90.71162411128185,127.51453964293096,,322,5639,33343,4.6513381309996475
1235,244.95140193924635,456.33123911295934,,1738,21445,36140,10.182370848000573
1254,0.46050905274454434,0.47758148896137687,,58,285,630,0.09544941400054086
1252,19.932852245036596,23.754153032496028,,1668,6559,9031,1.6528609249999135
1240,243.1082754421018,460.35458915223586,,2656,26425,31002,7.988427346999742
1251,34.23962387221508,43.30328944752994,,144,2601,21135,2.126898058999359
1258,0.07093912787522046,0.07751542150616608,,5,30,73,0.0654182979997131
1257,0.12083186095258659,0.12155887006280341,,25,92,164,0.07030126100016787
1260,2.678953849826229,2.9023137795264766,,359,1464,2884,0.23056274299960933
1261,0.7642399037986706,0.7880945771524658,,106,418,926,0.10862259999976231
1244,178.992625472305,315.54508705619895,,4930,30788,21005,5.43397798299975
1259,0.22579725208624962,0.2347190385048733,,45,215,402,0.09402960899933532
1250,99.64671008352268,149.04289767520922,,5555,23644,15201,3.2379534550000244
1263,9.029254235659403,10.380034755925228,,53,906,9541,0.5763142329997208
1249,175.84517595010115,306.18180270549357,,4986,30246,20754,4.7471046029995705
1265,6.967823650232476,7.618879158823695,,46,717,7210,0.3948007340004551
1266,3.2708947641668384,3.6682374147292656,,445,1804,3450,0.27974108299986256
1253,135.4408537711668,218.4796701373886,,5531,27574,17664,3.26740896299998
1269,0.21118738300313653,0.21709001933141092,,29,118,282,0.09782728800018958
1267,0,0,,0,0,0,0.07324652599982073
1268,2.859810606176324,3.087840392115612,,388,1627,3066,0.2454808389993559
1255,234.7485200384027,423.18860540492426,,1490,19172,37525,7.954598736999287
1256,110.64188529842372,169.75336853473584,,5850,25242,15847,3.6341967210000803
1264,109.4154506434336,160.1131686005746,,417,6819,35381,4.2628629640003055
1270,18.600715623469664,22.250003244799572,,1452,6144,8776,1.4966309709998313
1271,1.2886306019578673,1.3599170497309703,,213,834,1769,0.24354599300022528
1272,1.2900078661783945,1.3464417990977728,,174,764,1652,0.15319498099961493
1273,0.3826874602792739,0.3936366464621788,,62,275,575,0.09603807300027256
1277,1.4217864642651294,1.4709181283850348,,226,915,1780,0.16441224399932253
1262,244.29620533843678,463.31746327536246,,2335,25352,32591,7.865728325999953
1280,7.22287235847933,8.220165493556426,,30,694,7340,0.429634860999613
1281,14.095790227400023,16.396542703367107,,63,1306,13446,1.4958656769995287
1283,0.16623990094328972,0.17621112055762622,,25,115,186,0.0843330280004011
1285,0.03704163173428319,0.037357614460821864,,5,21,55,0.05872328700024809
1275,154.11012600733488,240.35190110099583,,584,9605,39071,4.958404906000396
1279,41.02517253085026,53.93389068511402,,154,2874,23550,2.5828266970002005
1288,1.5670025456292613,1.668838643762736,,210,864,1759,0.1654973599997902
1286,31.71386739170961,39.42543608432071,,2395,9249,10901,1.1526013650000095
1290,9.865933807911038,11.403348779570559,,1004,4034,6562,0.5547915910001393
1276,198.60408654889878,358.87321161996454,,4284,30668,23419,5.541085316000135
1291,0.0018876104659099303,0.0018876104659096837,,3,6,15,0.0843307499999355
1274,149.2758271411812,245.10019159689247,,5534,29198,18292,3.9049172190007084
1278,199.9349082100928,359.92456300460935,,4354,30883,23167,4.804190769000343
1282,204.41846432745572,342.88555004646355,,972,13812,39848,6.772653576999801
1293,19.518969313001463,23.58711603920115,,1692,6571,9009,0.7913426259992775
1287,67.38816646051626,92.71384796985126,,4648,17683,13428,2.5799549580005987
1298,1.4004894435769455,1.4689900127331756,,178,810,1788,0.18174605000058364
1284,143.9494026181704,234.69104119598768,,5639,28902,18015,4.1717852600004335
1302,3.1138051108417275,3.3935775067366043,,405,1631,3316,0.28288950200021645
1294,71.6586005581642,99.81047425691922,,4893,18641,13834,2.7188254679995225
1295,156.22608862428032,244.28474401964215,,638,10099,38947,5.799158553999405
1303,15.603524994526524,18.55330105951794,,1446,5670,8028,0.8331504390007467
1289,149.6420255651778,250.25119383802226,,5463,29255,18591,4.061024587000247
1299,102.82735406608398,147.67650430483837,,363,6333,34790,4.447710544000074
1308,0.031959324531650256,0.03425144040314798,,6,28,60,0.08061141899997892
1296,206.93741176736393,349.6986755817241,,928,14104,39642,7.441578059000676
1305,38.911350403770264,49.674366609871825,,2867,11016,11592,1.817458510000506
1297,199.03229859942866,331.3354230818521,,959,13914,39764,7.435059540999646
1292,243.7405481580761,453.21937397432885,,1793,22117,35649,8.951778564999586
1304,55.67476185439341,75.03827696739936,,4156,15632,12815,1.9360364679996565
1309,10.57335533509796,12.13296424340078,,1098,4239,6716,0.5713417269998899
1301,155.44847960320715,243.8948433110685,,581,9895,39103,6.504997367999749
1313,0.049003822107179615,0.0565480151503458,,10,43,74,0.0841545169996607
1314,0.05078515254826141,0.05873850594036323,,6,27,58,0.07018670800061955
1317,0.140858934834842,0.14102692659705363,,12,54,108,0.06524689699926967
1316,0.009859150315215356,0.009985169294058016,,3,10,20,0.061859366000135196
1315,12.033720602798848,14.03629323995047,,1133,4508,7149,0.6763010099994062
1300,170.2560914357743,294.35789651690396,,4930,30495,20624,4.880140287999893
1320,0,0,,0,0,0,0.07515402800072479
1306,246.46029190919168,465.81861324346085,,2028,23900,34070,7.518912182000349
1319,17.65551598741341,20.903223097824714,,1566,6210,8635,1.5233643250003297
1307,242.6471578595565,467.72327713204004,,2439,25536,32434,7.908174090999637
1324,2.5624220217452724,2.8139264268997843,,348,1566,3085,0.24074106500029302
1311,101.39310627100313,152.38519599532754,,5494,23261,15543,3.233272498000588
1326,0,0,,0,0,0,0.05979323300016404
1327,0.01761430549489959,0.01761430549489973,,3,8,22,0.061440434000360256
1328,0.11541333843997037,0.1198887634778093,,18,51,126,0.06482477999998082
1312,149.98295853933803,247.732549036791,,5512,29070,18508,3.9275738910000655
1323,47.68978320601884,63.32289068502121,,3385,13423,12514,2.3297515320000457
1330,0.10339423551483905,0.10404477088004715,,12,51,99,0.08883297400006995
1310,165.49677548724543,284.30747665256536,,5319,30301,19653,4.805882636000206
1318,76.38295992283058,107.94718481702566,,4994,19264,14072,2.9672366630002216
1325,42.449302734232944,55.247430976645816,,3485,12837,12061,2.2015095860006113
1332,0.07958243700514227,0.08604603481441209,,11,39,94,0.08550164999996923
1331,0.5819059552137471,0.6052608955991567,,82,317,683,0.10259848700025032
1329,43.553846968572536,56.5119064223229,,3243,12383,11920,1.3707240319999983
1334,0.08676778414742667,0.08676778414742636,,11,33,91,0.06153216300026543
1321,247.50832376041612,461.35765432710457,,2031,23226,34661,7.075285519999852
1338,0.07114593521049409,0.07240404713916604,,18,63,125,0.06645983399994293
1339,0.0038033030191966894,0.0038033030191967354,,1,4,5,0.05811309599994274
1322,151.57369460230674,253.50896617379593,,5545,29982,18555,4.530720220999683
1340,0.49340970382270555,0.500947144597033,,72,371,689,0.1026324360000217
1337,74.56894217451556,100.65073409219164,,257,4503,30184,2.459685425999851
1342,12.95384830083424,15.705705512670393,,76,1276,11848,1.3642964979999306
1343,0.007387754980497973,0.007387754980497929,,4,10,23,0.08032961699973384
1344,5.253634674833428,5.990565312279517,,591,2546,4612,0.36647236200042244
1346,4.659481978800589,5.179397346781875,,577,2355,4308,0.3395992739997382
1347,0.34435464347742445,0.3501043727827252,,45,179,388,0.08184697599972424
1333,188.34707258811534,334.0632229825544,,4555,30829,22233,5.253811939000116
1345,22.865808946506395,27.31987296501786,,1878,7476,9558,1.7039243809995241
1350,0.4931176114225289,0.5067704673463961,,75,302,609,0.11002046799967502
1335,118.17827919503418,184.56205484890717,,5713,26618,16330,3.89215764400069
1336,211.9767321216035,366.61431623049464,,1063,14975,39444,7.493347005000032
1354,0.027298619926547755,0.027453052935165867,,6,22,51,0.08110717900035525
1355,23.908785409250502,28.798844097229814,,98,1840,16853,1.6860601729995324
1357,0.03786850807857912,0.03821667001941009,,11,37,95,0.06492631699984486
1358,0.36750074118756426,0.3784197742910055,,57,219,434,0.0835117110000283
