G,budget,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,agent,trial_id,q_age_count,infection_count,infections_step
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.09351563223357304, 0.16759730661849237, 0.0938778118609407, 0.09049313675648195, 0.09702549575070822]",36871,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 502, 601, 875, 1193, 1660, 2128, 2782, 3518, 3926, 4117, 3799, 3323, 2664, 1903, 1345, 904, 505, 296, 126, 61, 23, 8, 2, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.09524397395142126, 0.17079980292330432, 0.09662576687116564, 0.09150991357397051, 0.09587464589235127]",37009,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 635, 815, 1167, 1546, 2008, 2646, 3251, 3801, 4075, 4133, 3484, 2783, 2031, 1380, 941, 592, 316, 189, 85, 39, 13, 2, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.09758958056850098, 0.11635736574150107, 0.12122955010224949, 0.11006609049313676, 0.1137570821529745]",36475,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 635, 841, 1092, 1566, 2118, 2817, 3519, 4010, 4203, 3931, 3303, 2605, 1799, 1254, 782, 486, 247, 124, 48, 15, 5, 4, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.1006759050646585, 0.12128428313351947, 0.11924846625766872, 0.11591255719369599, 0.11481940509915015]",37089,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 610, 772, 1048, 1469, 1977, 2558, 3171, 3763, 4203, 4147, 3711, 2888, 2120, 1464, 907, 570, 344, 167, 62, 27, 5, 4, 3, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.09857720440727138, 0.11890293972737724, 0.12161298568507158, 0.11489578037620743, 0.11588172804532577]",36571,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 660, 865, 1175, 1543, 2000, 2684, 3382, 3842, 4029, 3877, 3310, 2658, 1974, 1395, 911, 546, 346, 162, 62, 29, 14, 3, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.09978087096077282, 0.11340121530629003, 0.11605316973415133, 0.10981189628876462, 0.11163243626062323]",37011,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 502, 624, 862, 1206, 1605, 2180, 2782, 3558, 4044, 4205, 3915, 3399, 2642, 1892, 1276, 800, 443, 262, 126, 55, 16, 6, 1, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.09962655473596493, 0.11381179175562489, 0.1195040899795501, 0.1090493136756482, 0.12013101983002833]",36794,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 578, 781, 1032, 1471, 1968, 2596, 3090, 3702, 4069, 3970, 3703, 2951, 2169, 1518, 941, 564, 336, 171, 75, 23, 16, 1, 1, 1, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.09925619579642604, 0.11734274921990474, 0.11873721881390593, 0.10854092526690391, 0.11473087818696884]",36927,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 598, 804, 1085, 1483, 2050, 2708, 3293, 3948, 4198, 4095, 3509, 2803, 2035, 1379, 812, 538, 270, 151, 53, 18, 6, 8, 0, 1, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.09820684546773248, 0.11832813269830843, 0.12007924335378323, 0.1103202846975089, 0.11508498583569406]",36580,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 595, 751, 1057, 1485, 2124, 2715, 3443, 3902, 4258, 4063, 3537, 2708, 2021, 1252, 757, 430, 218, 111, 59, 22, 7, 4, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.09289836733434154, 0.09615700443422566, 0.09349437627811862, 0.16293848500254193, 0.16333215297450424]",37103,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 467, 580, 746, 1080, 1470, 1994, 2619, 3255, 3839, 4056, 4041, 3528, 2857, 2109, 1483, 1003, 642, 389, 194, 90, 30, 16, 2, 3, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.09197246998549427, 0.09607488914435867, 0.09017126789366053, 0.17056431113370615, 0.1624468838526912]",36422,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 620, 786, 1086, 1553, 2033, 2649, 3128, 3673, 3936, 3909, 3432, 2811, 2070, 1448, 995, 604, 320, 182, 51, 44, 4, 3, 0, 3, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.09404030739791981, 0.09393989160781738, 0.09700920245398773, 0.15810879511947126, 0.16103045325779036]",36980,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 509, 615, 831, 1165, 1585, 2149, 2785, 3403, 3855, 4161, 3953, 3458, 2692, 2017, 1298, 838, 489, 264, 173, 80, 39, 10, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.09373167494830406, 0.0935293151584825, 0.09419734151329244, 0.16293848500254193, 0.17165368271954673]",36651,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 474, 583, 796, 1112, 1399, 1872, 2387, 3057, 3632, 3920, 3950, 3578, 2979, 2225, 1622, 1001, 639, 402, 245, 102, 51, 13, 2, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.09299095706922626, 0.09656758088356052, 0.09202453987730061, 0.15429588205388917, 0.16297804532577903]",37144,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 483, 670, 866, 1145, 1568, 2115, 2726, 3391, 4042, 4220, 3985, 3446, 2744, 1999, 1306, 811, 499, 247, 156, 75, 27, 11, 2, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.09203419647541743, 0.09459681392675316, 0.09438905930470348, 0.15785460091509915, 0.162092776203966]",36421,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 505, 655, 851, 1145, 1544, 2032, 2642, 3255, 3758, 4078, 3893, 3475, 2701, 1948, 1350, 870, 506, 312, 167, 93, 27, 2, 2, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.09808339248788618, 0.11611101987190015, 0.11860940695296524, 0.10066090493136756, 0.11411118980169972]",36650,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 669, 880, 1215, 1682, 2259, 3058, 3695, 4089, 4180, 3825, 3166, 2433, 1692, 1186, 700, 439, 223, 102, 33, 11, 3, 2, 1, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.09064535045214654, 0.09147643291180818, 0.09291922290388548, 0.1583629893238434, 0.15766643059490085]",36955,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 659, 898, 1247, 1710, 2297, 3022, 3669, 3983, 4142, 3916, 3287, 2491, 1799, 1199, 746, 412, 222, 101, 32, 17, 4, 2, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.09076880343199284, 0.09164066349154212, 0.09183282208588957, 0.1644636502287748, 0.1648371104815864]",36920,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 635, 862, 1195, 1610, 2092, 2678, 3303, 3781, 4158, 4052, 3426, 2693, 2003, 1373, 872, 518, 288, 159, 76, 31, 10, 6, 3, 2, 1, 1, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.10073763155458165, 0.11364756117589095, 0.12506390593047034, 0.10930350788002034, 0.11774079320113315]",36762,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 639, 776, 1082, 1440, 1907, 2490, 3260, 3871, 4167, 4167, 3525, 2853, 2070, 1440, 885, 544, 283, 186, 65, 30, 5, 2, 4, 0]"
montgomery,500,none,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.10333014413135397, 0.11980620791591394, 0.12289110429447853, 0.10981189628876462, 0.11278328611898017]",37056,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 470, 554, 768, 989, 1338, 1802, 2337, 3046, 3677, 4133, 4204, 3773, 3046, 2293, 1579, 1027, 634, 381, 218, 108, 46, 19, 4, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.09203419647541743, 0.0938577763179504, 0.09157719836400818, 0.1563294356888663, 0.1566926345609065]",36892,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 462, 606, 809, 1130, 1539, 2110, 2753, 3578, 4046, 4286, 4070, 3419, 2593, 1838, 1262, 817, 480, 272, 139, 49, 21, 3, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.09292923057930311, 0.09328296928888159, 0.09458077709611452, 0.15912557193695984, 0.16386331444759206]",36380,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 472, 602, 776, 1012, 1366, 1850, 2379, 2951, 3696, 4011, 4017, 3537, 2961, 2188, 1554, 1049, 661, 366, 179, 93, 39, 8, 3, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.10907070769420697, 0.10945968139267531, 0.11087678936605316, 0.10447381799694967, 0.10977337110481586]",36860,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 632, 810, 1143, 1453, 1946, 2569, 3205, 3737, 4073, 4009, 3670, 2875, 2166, 1436, 946, 539, 311, 161, 60, 15, 4, 1, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.10857689577482177, 0.1113483330596157, 0.10966257668711657, 0.10981189628876462, 0.10924220963172805]",36906,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 651, 872, 1177, 1586, 2130, 2790, 3426, 3892, 4213, 4000, 3441, 2681, 1863, 1266, 852, 469, 281, 117, 64, 23, 11, 5, 1, 3, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.10718804975155088, 0.11036294958121202, 0.108640081799591, 0.10701576004067108, 0.10756019830028328]",37070,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 484, 638, 843, 1156, 1476, 2017, 2596, 3311, 3878, 4117, 4050, 3508, 2820, 2071, 1377, 928, 583, 334, 162, 79, 21, 7, 4, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.10731150273139718, 0.10724256856626704, 0.10927914110429447, 0.10701576004067108, 0.10623229461756374]",37199,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 581, 841, 1175, 1634, 2211, 2891, 3429, 3974, 4145, 3976, 3512, 2788, 2006, 1293, 798, 474, 218, 106, 40, 16, 2, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.1059226567081263, 0.11101987190014781, 0.10768149284253578, 0.10371123538383324, 0.10702903682719547]",36964,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 513, 657, 897, 1257, 1665, 2320, 2919, 3532, 4071, 4162, 3937, 3310, 2460, 1805, 1188, 758, 470, 238, 124, 48, 16, 4, 1, 2, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.10848430603993704, 0.11101987190014781, 0.10921523517382413, 0.10371123538383324, 0.10853399433427761]",37700,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 461, 571, 780, 1050, 1382, 1909, 2468, 3171, 3799, 4354, 4285, 3846, 3153, 2243, 1489, 1008, 551, 313, 161, 70, 17, 8, 1, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.11033610073763156, 0.11405813762522582, 0.10895961145194274, 0.10752414844941535, 0.10986189801699717]",36691,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 625, 800, 1050, 1327, 1820, 2512, 3160, 3690, 4146, 4138, 3553, 2984, 2148, 1501, 943, 573, 341, 183, 85, 32, 9, 1, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.10783617789574396, 0.11126621776974872, 0.10889570552147239, 0.10701576004067108, 0.10835694050991501]",37311,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 635, 764, 1051, 1358, 1879, 2542, 3241, 3848, 4215, 4283, 3687, 3059, 2125, 1475, 945, 521, 325, 168, 70, 23, 5, 2, 3, 0, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.08336162464121477, 0.14821809820988668, 0.08410020449897751, 0.15099135739705136, 0.14952195467422097]",36835,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 603, 797, 1090, 1486, 1990, 2648, 3388, 3903, 4138, 4047, 3456, 2696, 2012, 1414, 898, 553, 342, 155, 89, 31, 10, 2, 1, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.10539798154377951, 0.10699622269666612, 0.11087678936605316, 0.1077783426537875, 0.11092422096317281]",36865,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 455, 589, 767, 1121, 1472, 2061, 2761, 3419, 4097, 4135, 3984, 3381, 2678, 1936, 1315, 903, 562, 334, 163, 79, 26, 14, 2, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.08400975278540786, 0.15133847922483165, 0.08269427402862986, 0.14590747330960854, 0.1477514164305949]",36838,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 451, 608, 766, 1091, 1454, 1977, 2551, 3022, 3684, 3979, 4017, 3570, 2928, 2133, 1493, 1037, 628, 407, 222, 117, 59, 20, 7, 3, 2, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.08373198358075368, 0.14977828871735918, 0.08665644171779141, 0.14743263853584138, 0.14704320113314448]",36645,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 469, 624, 812, 1054, 1479, 1954, 2593, 3268, 3817, 4098, 4000, 3522, 2724, 2020, 1367, 933, 585, 344, 203, 105, 49, 15, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.08342335113113793, 0.15150270980456562, 0.0854422290388548, 0.14717844433146923, 0.14810552407932012]",37056,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 471, 644, 822, 1154, 1580, 2100, 2818, 3376, 3983, 4110, 3950, 3415, 2735, 1956, 1355, 842, 528, 285, 180, 85, 39, 10, 4, 3, 0, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.08431838523502361, 0.1527344391525702, 0.0853144171779141, 0.14285714285714285, 0.14925637393767704]",36596,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 476, 544, 709, 902, 1247, 1687, 2297, 2954, 3592, 4012, 4102, 3585, 3156, 2320, 1652, 1149, 731, 432, 241, 121, 52, 20, 4, 1, 0]"
montgomery,500,equal,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.11052128020740101, 0.11241583182788635, 0.11209100204498977, 0.10549059481443823, 0.10729461756373938]",36623,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 449, 597, 788, 1025, 1338, 1775, 2310, 2908, 3539, 3951, 4028, 3773, 3059, 2359, 1630, 1126, 648, 363, 206, 87, 39, 8, 2, 2, 2, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.0800901206752878, 0.14739694531121694, 0.08473926380368098, 0.14895780376207424, 0.1453611898016997]",36826,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 463, 631, 835, 1114, 1522, 2085, 2796, 3489, 4097, 4317, 4103, 3437, 2690, 1822, 1210, 730, 452, 226, 122, 55, 14, 5, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.08342335113113793, 0.14772540647068483, 0.08633691206543967, 0.1461616675139807, 0.14739730878186968]",36642,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 457, 609, 808, 1056, 1511, 1946, 2522, 3233, 3742, 4040, 3983, 3474, 2793, 2167, 1459, 955, 614, 347, 176, 88, 34, 9, 7, 0, 2, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.08215795808771334, 0.1487929052389555, 0.08403629856850715, 0.1387900355871886, 0.14881373937677053]",36753,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 441, 639, 810, 1157, 1538, 2122, 2863, 3523, 4016, 4266, 3842, 3370, 2581, 1958, 1249, 849, 469, 231, 134, 60, 16, 7, 1, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.07962717200086417, 0.14854655936935457, 0.081799591002045, 0.1418403660396543, 0.14589235127478753]",36704,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 492, 657, 918, 1255, 1744, 2336, 3047, 3699, 4119, 4256, 3860, 3121, 2342, 1590, 1090, 669, 470, 240, 118, 51, 14, 5, 1, 0]"
montgomery,500,adult,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.08549118854356347, 0.14895713581868944, 0.08678425357873211, 0.14361972547025928, 0.14226274787535412]",36537,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 482, 579, 758, 1011, 1399, 1841, 2514, 3226, 3816, 4104, 4043, 3490, 2756, 2104, 1463, 970, 595, 381, 219, 113, 46, 15, 1, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.09471929878707447, 0.17219576285104288, 0.09822341513292433, 0.09379766141331977, 0.09675991501416431]",36525,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 453, 558, 767, 999, 1409, 1836, 2400, 3083, 3542, 4003, 4110, 3668, 3016, 2332, 1547, 953, 596, 352, 161, 79, 32, 12, 6, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,1,"[0.1398413629208975, 0.1714567252422401, 0.17746676891615543, 0.1601423487544484, 0.17315864022662888]",34282,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 466, 539, 709, 884, 1117, 1490, 1770, 2263, 2607, 3057, 3222, 3209, 2982, 2679, 2157, 1644, 1147, 810, 466, 281, 115, 45, 8, 2, 3, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,2,"[0.1433289096015555, 0.17244210872064378, 0.18302658486707565, 0.16573462125063548, 0.17103399433427763]",33453,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 520, 551, 687, 841, 1017, 1306, 1597, 1951, 2457, 2727, 3157, 3120, 3042, 2630, 2289, 1657, 1270, 807, 566, 330, 172, 91, 35, 12, 6, 2, 2, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,4,"[0.14052035431005216, 0.17006076531450157, 0.17900051124744376, 0.15531265887137774, 0.1705028328611898]",34093,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 459, 528, 667, 877, 1156, 1473, 1852, 2277, 2700, 3117, 3299, 3256, 3015, 2602, 2031, 1507, 1077, 729, 454, 237, 116, 43, 9, 2, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.09274405110953365, 0.16784365248809327, 0.09470858895705521, 0.09659379766141332, 0.09516643059490085]",37251,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 606, 866, 1181, 1647, 2184, 2852, 3562, 4058, 4325, 4121, 3526, 2624, 1765, 1206, 774, 442, 240, 107, 53, 11, 4, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,0,"[0.14403876423567175, 0.1730169157497126, 0.18206799591002046, 0.1677681748856126, 0.16855524079320114]",34242,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 447, 537, 634, 794, 985, 1321, 1659, 1983, 2433, 2831, 3185, 3295, 3202, 2762, 2259, 1794, 1262, 912, 600, 371, 208, 89, 34, 19, 8, 2, 3, 1, 2, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,5,"[0.1418474738433999, 0.17260633930037772, 0.18047034764826175, 0.15709201830198272, 0.17165368271954673]",33981,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 498, 560, 733, 893, 1153, 1517, 1885, 2256, 2615, 2954, 3176, 3215, 2925, 2526, 2059, 1589, 1076, 713, 478, 279, 164, 74, 24, 4, 5, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,3,"[0.14339063609147865, 0.17416652980785022, 0.18532719836400818, 0.1639552618200305, 0.1730701133144476]",33887,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 480, 573, 661, 865, 998, 1295, 1648, 2079, 2486, 2883, 3152, 3180, 3114, 2670, 2263, 1699, 1211, 834, 512, 324, 199, 90, 30, 18, 11, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,7,"[0.14737199469152187, 0.17687633437346034, 0.18283486707566463, 0.16675139806812406, 0.17537181303116148]",34094,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 444, 475, 596, 750, 962, 1223, 1483, 1872, 2308, 2675, 2973, 3135, 3151, 2825, 2412, 1953, 1431, 1071, 729, 477, 287, 156, 59, 26, 6, 4, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,8,"[0.14984105428844788, 0.18180325176547874, 0.18417689161554193, 0.1644636502287748, 0.17988668555240794]",33485,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 465, 490, 581, 696, 792, 1039, 1247, 1553, 1891, 2349, 2664, 3025, 3069, 3025, 2607, 2275, 1717, 1290, 858, 562, 344, 196, 95, 25, 13, 4, 3, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,6,"[0.13940927749143545, 0.17170307111184102, 0.17836145194274028, 0.1677681748856126, 0.17121104815864022]",33896,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 490, 571, 697, 841, 1136, 1435, 1827, 2180, 2694, 2972, 3400, 3307, 3019, 2587, 1963, 1506, 1043, 689, 450, 252, 136, 41, 17, 11, 15, 0, 2, 1, 1, 1, 1, 0, 1, 0]"
montgomery,750,none,0.05,True,0.8,True,1,1,c7.json,DegGreedy_fair,9,"[0.14274250794728557, 0.1720315322713089, 0.17714723926380369, 0.16573462125063548, 0.17129957507082152]",34081,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 512, 591, 704, 866, 1129, 1384, 1780, 2152, 2667, 2995, 3197, 3180, 2944, 2567, 2173, 1641, 1184, 799, 473, 285, 155, 49, 28, 7, 5, 2, 1, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,3,"[0.09339217925372674, 0.1689932665462309, 0.09445296523517382, 0.09100152516522624, 0.09321883852691218]",37062,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 494, 625, 874, 1219, 1644, 2271, 2910, 3518, 4049, 4251, 3994, 3367, 2602, 1883, 1202, 763, 416, 207, 110, 42, 9, 2, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,2,"[0.09515138421653653, 0.17047134176383644, 0.09854294478527607, 0.09557702084392476, 0.09791076487252125]",37032,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 486, 582, 799, 1103, 1408, 1871, 2478, 3202, 3782, 4271, 4129, 3799, 2972, 2123, 1411, 881, 561, 277, 161, 81, 27, 13, 4, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,5,"[0.0976821703033857, 0.17285268516997865, 0.10001278118609407, 0.0920183019827148, 0.0995042492917847]",36711,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 489, 619, 782, 1133, 1479, 1966, 2599, 3219, 3780, 4147, 3932, 3502, 2771, 2017, 1389, 906, 607, 383, 214, 118, 34, 14, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.09616987130026851, 0.17063557234357038, 0.09790388548057259, 0.08820538891713268, 0.09826487252124647]",36854,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 460, 609, 827, 1128, 1481, 2000, 2660, 3394, 3914, 4173, 3998, 3473, 2697, 2001, 1378, 897, 531, 333, 167, 79, 30, 9, 3, 1, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,9,"[0.09413289713280454, 0.17252422401051076, 0.09611451942740286, 0.09303507880020336, 0.09675991501416431]",36816,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 477, 622, 890, 1162, 1564, 1998, 2665, 3411, 4053, 4252, 4058, 3391, 2694, 1896, 1304, 827, 474, 247, 125, 55, 26, 13, 2, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,6,"[0.09416376037776612, 0.16669403842995567, 0.09905419222903886, 0.09227249618708694, 0.09445821529745042]",37197,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 479, 634, 883, 1274, 1720, 2347, 3106, 3765, 4315, 4358, 3910, 3220, 2390, 1648, 1089, 669, 410, 221, 101, 32, 14, 2, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,7,"[0.09459584580722817, 0.17129249466250615, 0.09713701431492842, 0.0920183019827148, 0.09622875354107649]",37054,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 496, 667, 886, 1191, 1608, 2114, 2663, 3374, 4025, 4208, 3956, 3501, 2718, 1894, 1348, 804, 502, 283, 135, 52, 14, 4, 1, 0]"
montgomery,500,old,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,8,"[0.09400944415295824, 0.17285268516997865, 0.09764826175869121, 0.09303507880020336, 0.09711402266288952]",37052,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 487, 620, 808, 1168, 1563, 2138, 2747, 3404, 3902, 4033, 4001, 3610, 2700, 2044, 1380, 878, 487, 258, 137, 59, 15, 3, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,0,"[0.09249714514984106, 0.09697815733289539, 0.09534764826175869, 0.1639552618200305, 0.16510269121813032]",36653,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 452, 601, 831, 1100, 1401, 1953, 2494, 3176, 3755, 4180, 4064, 3525, 2887, 2089, 1419, 940, 557, 348, 171, 67, 23, 9, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,1,"[0.09391685441807351, 0.09237970110034488, 0.09272750511247443, 0.15607524148449414, 0.1643059490084986]",36686,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 485, 610, 837, 1141, 1530, 2058, 2684, 3441, 3959, 4189, 3994, 3395, 2605, 1967, 1327, 837, 504, 285, 138, 64, 20, 5, 1, 0]"
montgomery,500,young,0.05,True,0.8,True,1,1,c7.json,DepRound_fair,4,"[0.09221937594518688, 0.09311873870914765, 0.09470858895705521, 0.1639552618200305, 0.1617386685552408]",37220,"[0, 10, 7, 12, 20, 52, 80, 160, 269, 488, 643, 878, 1162, 1576, 2162, 2765, 3515, 3981, 4291, 4023, 3560, 2728, 1944, 1281, 764, 422, 235, 109, 59, 16, 8, 0]"
