id,graph,budget,agent,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
608,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck11.json,0,41555
609,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn15.json,0,46959
610,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp40.json,0,728
611,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl21.json,0,50517
612,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca17.json,0,66234
613,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb26.json,0,39954
614,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb27.json,0,47280
615,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg7.json,0,79459
616,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf5.json,0,16779
617,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci19.json,0,63932
618,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co33.json,0,72936
619,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co30.json,0,24466
620,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce20.json,0,36939
621,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp20.json,0,69896
622,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf30.json,0,35270
623,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co12.json,0,59163
624,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci30.json,0,82637
625,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl20.json,0,51934
626,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg18.json,0,64895
627,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co9.json,0,32307
628,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn16.json,0,54098
629,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci5.json,0,60921
630,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf20.json,0,5486
631,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd15.json,0,8335
632,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm9.json,0,86900
633,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl19.json,0,89112
634,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch26.json,0,97203
635,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl32.json,0,11130
636,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca15.json,0,87508
637,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb7.json,0,60566
638,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf10.json,0,66703
639,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp11.json,0,27192
640,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm26.json,0,1062
641,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp28.json,0,84076
642,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co24.json,0,89780
643,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce12.json,0,21545
644,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp18.json,0,21689
645,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd30.json,0,11174
646,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce14.json,0,88461
647,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce29.json,0,9348
648,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc13.json,0,23714
649,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce28.json,0,38102
650,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck23.json,0,74460
651,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn24.json,0,89930
652,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm18.json,0,6801
653,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck10.json,0,72267
654,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd26.json,0,48136
655,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl33.json,0,23625
656,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj17.json,0,82873
657,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch11.json,0,72592
658,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl12.json,0,77052
659,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj28.json,0,44261
660,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf34.json,0,1542
661,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co23.json,0,21677
662,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj26.json,0,46732
663,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck19.json,0,50343
664,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce5.json,0,39081
665,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce22.json,0,62856
666,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl6.json,0,93105
667,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc36.json,0,88858
668,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl31.json,0,19065
669,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf36.json,0,83460
670,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl23.json,0,88092
671,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf28.json,0,54693
672,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn10.json,0,26962
673,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca29.json,0,28295
674,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb15.json,0,13807
675,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn6.json,0,42348
676,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci21.json,0,26432
677,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce16.json,0,83285
678,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg6.json,0,91792
679,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl25.json,0,57854
680,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm15.json,0,40262
681,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg26.json,0,37080
682,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf15.json,0,1324
683,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg14.json,0,91267
684,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca30.json,0,35909
685,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp24.json,0,89339
686,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci8.json,0,19870
687,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf9.json,0,34578
688,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb19.json,0,72124
689,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca5.json,0,26790
690,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck8.json,0,25289
691,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci22.json,0,55129
692,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg10.json,0,93714
693,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch27.json,0,94246
694,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci6.json,0,15485
695,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn29.json,0,44482
696,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl8.json,0,86188
697,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl34.json,0,4748
698,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck6.json,0,86769
699,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl24.json,0,9435
700,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl14.json,0,3709
701,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn14.json,0,30355
702,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn26.json,0,55771
703,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci13.json,0,57799
704,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn12.json,0,13116
705,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce11.json,0,25470
706,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc5.json,0,42344
707,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf35.json,0,42918
708,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca24.json,0,52224
709,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca18.json,0,39298
710,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co11.json,0,80219
711,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck30.json,0,61629
712,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce34.json,0,66040
713,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj8.json,0,99518
714,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd27.json,0,99835
715,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn33.json,0,28016
716,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm14.json,0,23960
717,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf22.json,0,33591
718,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp16.json,0,82848
719,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf18.json,0,67641
720,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce9.json,0,36395
721,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb28.json,0,22700
722,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl17.json,0,34620
723,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg12.json,0,20559
724,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm29.json,0,93045
725,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd12.json,0,93396
726,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch16.json,0,61642
727,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce19.json,0,76539
728,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf29.json,0,21732
729,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd6.json,0,91362
730,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch12.json,0,30354
731,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb25.json,0,13843
732,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp25.json,0,71726
733,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co7.json,0,17640
734,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc10.json,0,52528
735,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc25.json,0,38413
736,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck18.json,0,52638
737,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf13.json,0,52736
738,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg17.json,0,68866
739,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch17.json,0,19087
740,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca19.json,0,41430
741,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc16.json,0,24504
742,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn32.json,0,7114
743,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl7.json,0,78859
744,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn34.json,0,99657
745,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch28.json,0,10975
746,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj20.json,0,11023
747,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj24.json,0,21447
748,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg19.json,0,90469
749,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch10.json,0,23959
750,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co32.json,0,66203
751,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca14.json,0,29703
752,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co19.json,0,9337
753,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn8.json,0,46427
754,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co15.json,0,61529
755,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp22.json,0,84665
756,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp12.json,0,31921
757,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp30.json,0,33307
758,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc35.json,0,27355
759,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck27.json,0,4835
760,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf7.json,0,20159
761,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj19.json,0,47605
762,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck14.json,0,38088
763,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl13.json,0,78752
764,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch15.json,0,55284
765,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm11.json,0,57043
766,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc17.json,0,35547
767,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn9.json,0,97007
768,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck13.json,0,82844
769,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb29.json,0,27532
770,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm25.json,0,34349
771,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci12.json,0,45445
772,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce25.json,0,5713
773,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co16.json,0,56178
774,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce7.json,0,49407
775,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce15.json,0,70340
776,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck7.json,0,50990
777,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj30.json,0,75672
778,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck20.json,0,65545
779,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj33.json,0,84791
780,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca25.json,0,58141
781,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf23.json,0,23793
782,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj5.json,0,56570
783,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn21.json,0,95084
784,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg9.json,0,37892
785,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc9.json,0,1015
786,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce24.json,0,61813
787,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck12.json,0,27712
788,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca7.json,0,8415
789,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp6.json,0,62292
790,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd19.json,0,23833
791,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co8.json,0,4158
792,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp14.json,0,62680
793,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca20.json,0,20309
794,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj10.json,0,6970
795,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp39.json,0,72474
796,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch23.json,0,86704
797,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co29.json,0,46540
798,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc31.json,0,20384
799,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn20.json,0,18017
800,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci11.json,0,75880
801,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co5.json,0,8702
802,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck24.json,0,384
803,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc26.json,0,404
804,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg31.json,0,40943
805,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj16.json,0,47926
806,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc22.json,0,29189
807,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf21.json,0,12763
808,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg24.json,0,18384
809,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj29.json,0,60100
810,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca6.json,0,98142
811,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co14.json,0,9860
812,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce21.json,0,80642
813,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl29.json,0,50612
814,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp31.json,0,23574
815,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf31.json,0,23524
816,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm16.json,0,69172
817,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce32.json,0,10916
818,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn18.json,0,4809
819,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc12.json,0,32201
820,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb5.json,0,53330
821,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck28.json,0,13456
822,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck5.json,0,56397
823,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca8.json,0,38765
824,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb10.json,0,34816
825,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce35.json,0,45106
826,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co17.json,0,53932
827,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd9.json,0,17100
828,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg16.json,0,57091
829,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg22.json,0,21949
830,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp9.json,0,70080
831,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj32.json,0,37744
832,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp33.json,0,45543
833,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd28.json,0,92193
834,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg8.json,0,36187
835,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch18.json,0,7239
836,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj11.json,0,14489
837,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj22.json,0,58017
838,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp29.json,0,61877
839,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce27.json,0,43125
840,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj25.json,0,49922
841,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj7.json,0,94074
842,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb14.json,0,32049
843,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp7.json,0,37131
844,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb18.json,0,42944
845,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg23.json,0,73963
846,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd21.json,0,24285
847,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn22.json,0,37626
848,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj13.json,0,42808
849,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj31.json,0,88464
850,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl15.json,0,53871
851,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc27.json,0,19198
852,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca23.json,0,19758
853,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm28.json,0,15254
854,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce23.json,0,44238
855,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf24.json,0,1252
856,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc19.json,0,39764
857,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl9.json,0,77709
858,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cc33.json,0,37441
859,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn13.json,0,92234
860,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co27.json,0,53682
861,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg15.json,0,59494
862,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb6.json,0,81317
863,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm8.json,0,65215
864,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp15.json,0,78587
865,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch20.json,0,6949
866,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl26.json,0,55393
867,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf32.json,0,73553
868,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci31.json,0,6941
869,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch13.json,0,25934
870,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co13.json,0,23386
871,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca21.json,0,61886
872,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb31.json,0,75745
873,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp37.json,0,83251
874,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm13.json,0,94456
875,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf8.json,0,53413
876,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp34.json,0,56800
877,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd7.json,0,97239
878,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg29.json,0,42318
879,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch5.json,0,70173
880,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm30.json,0,70390
881,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce10.json,0,52329
882,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce26.json,0,43088
883,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca22.json,0,39811
884,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci25.json,0,55479
885,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca26.json,0,85392
886,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn31.json,0,87369
887,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp19.json,0,19963
888,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cg27.json,0,55123
889,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj9.json,0,92705
890,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf14.json,0,73477
891,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn23.json,0,14388
892,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ci10.json,0,5569
893,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cb17.json,0,69836
894,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd10.json,0,36586
895,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd16.json,0,12015
896,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch33.json,0,45002
897,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cf27.json,0,6254
898,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl22.json,0,17144
899,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp23.json,0,24214
900,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cl30.json,0,80719
901,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cn17.json,0,71774
902,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,co20.json,0,6090
903,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp13.json,0,11637
904,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj14.json,0,22415
905,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch22.json,0,24071
906,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ck22.json,0,58243
907,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ce6.json,0,41240
908,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cm21.json,0,83807
909,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cj12.json,0,33434
910,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca32.json,0,69724
911,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch24.json,0,75697
912,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca13.json,0,28732
913,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ch30.json,0,11314
914,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cp21.json,0,23954
915,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,cd29.json,0,57108
916,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca9.json,0,87044
917,cville,1350,Random,A,0.05,True,-1.0,True,1.0,1.0,ca16.json,0,87505
