id,graph,budget,agent,agent_params,policy,transmission_rate,transmission_known,compliance_rate,compliance_known,discovery_rate,snitch_rate,from_cache,trial_id,seed
998,cville,1350,binary_segmented_greedy,{'k1': 0.99},A,0.05,False,-1.0,False,1.0,1.0,b5.json,3,84659
999,cville,1350,binary_segmented_greedy,{'k1': 0.99},A,0.05,False,-1.0,False,1.0,1.0,b5.json,4,54553
1000,montgomery,750,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,48447
1001,montgomery,750,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,34529
1002,montgomery,750,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,75703
1003,montgomery,750,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,76090
1004,montgomery,750,binary_segmented_greedy,{'k2': 0.0},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,17260
1005,montgomery,750,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,3812
1006,montgomery,750,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,28024
1007,montgomery,750,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,58656
1008,montgomery,750,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,27285
1009,montgomery,750,binary_segmented_greedy,{'k2': 0.01},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,92436
1010,montgomery,750,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,1605
1011,montgomery,750,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,71158
1012,montgomery,750,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,72303
1013,montgomery,750,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,27139
1014,montgomery,750,binary_segmented_greedy,{'k2': 0.02},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,77149
1015,montgomery,750,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,56138
1016,montgomery,750,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,76125
1017,montgomery,750,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,13918
1018,montgomery,750,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,85655
1019,montgomery,750,binary_segmented_greedy,{'k2': 0.03},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,27446
1020,montgomery,750,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,13046
1021,montgomery,750,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,24818
1022,montgomery,750,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,4324
1023,montgomery,750,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,76323
1024,montgomery,750,binary_segmented_greedy,{'k2': 0.04},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,9111
1025,montgomery,750,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,38110
1026,montgomery,750,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,16389
1027,montgomery,750,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,41427
1028,montgomery,750,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,79579
1029,montgomery,750,binary_segmented_greedy,{'k2': 0.05},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,28746
1030,montgomery,750,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,87886
1031,montgomery,750,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,117
1032,montgomery,750,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,84471
1033,montgomery,750,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,13234
1034,montgomery,750,binary_segmented_greedy,{'k2': 0.06},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,53441
1035,montgomery,750,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,846
1036,montgomery,750,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,10954
1037,montgomery,750,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,79239
1038,montgomery,750,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,46514
1039,montgomery,750,binary_segmented_greedy,{'k2': 0.07},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,88236
1040,montgomery,750,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,97579
1041,montgomery,750,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,6469
1042,montgomery,750,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,30105
1043,montgomery,750,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,42101
1044,montgomery,750,binary_segmented_greedy,{'k2': 0.08},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,64323
1045,montgomery,750,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,91922
1046,montgomery,750,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,58067
1047,montgomery,750,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,49376
1048,montgomery,750,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,45587
1049,montgomery,750,binary_segmented_greedy,{'k2': 0.09},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,36976
1050,montgomery,750,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,67584
1051,montgomery,750,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,78477
1052,montgomery,750,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,42533
1053,montgomery,750,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,1828
1054,montgomery,750,binary_segmented_greedy,{'k2': 0.1},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,1917
1055,montgomery,750,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,20618
1056,montgomery,750,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,32254
1057,montgomery,750,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,47362
1058,montgomery,750,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,20128
1059,montgomery,750,binary_segmented_greedy,{'k2': 0.11},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,59383
1060,montgomery,750,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,65545
1061,montgomery,750,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,82180
1062,montgomery,750,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,87958
1063,montgomery,750,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,9865
1064,montgomery,750,binary_segmented_greedy,{'k2': 0.12},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,2219
1065,montgomery,750,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,39809
1066,montgomery,750,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,5287
1067,montgomery,750,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,34387
1068,montgomery,750,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,8512
1069,montgomery,750,binary_segmented_greedy,{'k2': 0.13},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,1342
1070,montgomery,750,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,63076
1071,montgomery,750,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,19216
1072,montgomery,750,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,93070
1073,montgomery,750,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,79767
1074,montgomery,750,binary_segmented_greedy,{'k2': 0.14},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,97829
1075,montgomery,750,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,26614
1076,montgomery,750,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,36258
1077,montgomery,750,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,93789
1078,montgomery,750,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,42078
1079,montgomery,750,binary_segmented_greedy,{'k2': 0.15},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,83524
1080,montgomery,750,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,96573
1081,montgomery,750,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,12219
1082,montgomery,750,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,235
1083,montgomery,750,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,42929
1084,montgomery,750,binary_segmented_greedy,{'k2': 0.16},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,67444
1085,montgomery,750,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,8567
1086,montgomery,750,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,70792
1087,montgomery,750,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,65441
1088,montgomery,750,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,84555
1089,montgomery,750,binary_segmented_greedy,{'k2': 0.17},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,73698
1090,montgomery,750,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,5415
1091,montgomery,750,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,36159
1092,montgomery,750,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,43925
1093,montgomery,750,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,5951
1094,montgomery,750,binary_segmented_greedy,{'k2': 0.18},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,87388
1095,montgomery,750,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,8007
1096,montgomery,750,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,41832
1097,montgomery,750,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,58596
1098,montgomery,750,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,30523
1099,montgomery,750,binary_segmented_greedy,{'k2': 0.19},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,88861
1100,montgomery,750,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,86740
1101,montgomery,750,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,15524
1102,montgomery,750,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,19282
1103,montgomery,750,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,23930
1104,montgomery,750,binary_segmented_greedy,{'k2': 0.2},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,77
1105,montgomery,750,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,20611
1106,montgomery,750,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,16984
1107,montgomery,750,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,14060
1108,montgomery,750,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,82985
1109,montgomery,750,binary_segmented_greedy,{'k2': 0.21},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,84056
1110,montgomery,750,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,43303
1111,montgomery,750,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,59207
1112,montgomery,750,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,75046
1113,montgomery,750,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,29287
1114,montgomery,750,binary_segmented_greedy,{'k2': 0.22},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,93709
1115,montgomery,750,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,39711
1116,montgomery,750,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,11954
1117,montgomery,750,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,73340
1118,montgomery,750,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,72101
1119,montgomery,750,binary_segmented_greedy,{'k2': 0.23},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,71520
1120,montgomery,750,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,87062
1121,montgomery,750,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,18574
1122,montgomery,750,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,9184
1123,montgomery,750,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,19096
1124,montgomery,750,binary_segmented_greedy,{'k2': 0.24},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,67728
1125,montgomery,750,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,34016
1126,montgomery,750,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,11246
1127,montgomery,750,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,45558
1128,montgomery,750,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,18381
1129,montgomery,750,binary_segmented_greedy,{'k2': 0.25},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,36455
1130,montgomery,750,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,92263
1131,montgomery,750,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,4018
1132,montgomery,750,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,11302
1133,montgomery,750,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,67506
1134,montgomery,750,binary_segmented_greedy,{'k2': 0.26},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,41157
1135,montgomery,750,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,54917
1136,montgomery,750,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,92738
1137,montgomery,750,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,96646
1138,montgomery,750,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,83122
1139,montgomery,750,binary_segmented_greedy,{'k2': 0.27},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,24519
1140,montgomery,750,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,96809
1141,montgomery,750,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,87487
1142,montgomery,750,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,56819
1143,montgomery,750,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,80910
1144,montgomery,750,binary_segmented_greedy,{'k2': 0.28},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,71324
1145,montgomery,750,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,5408
1146,montgomery,750,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,59379
1147,montgomery,750,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,25053
1148,montgomery,750,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,9446
1149,montgomery,750,binary_segmented_greedy,{'k2': 0.29},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,922
1150,montgomery,750,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,98723
1151,montgomery,750,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,51356
1152,montgomery,750,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,10789
1153,montgomery,750,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,97720
1154,montgomery,750,binary_segmented_greedy,{'k2': 0.3},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,66656
1155,montgomery,750,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,44028
1156,montgomery,750,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,64484
1157,montgomery,750,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,32154
1158,montgomery,750,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,82870
1159,montgomery,750,binary_segmented_greedy,{'k2': 0.31},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,2336
1160,montgomery,750,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,67779
1161,montgomery,750,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,19029
1162,montgomery,750,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,59201
1163,montgomery,750,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,32265
1164,montgomery,750,binary_segmented_greedy,{'k2': 0.32},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,43872
1165,montgomery,750,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,46197
1166,montgomery,750,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,55180
1167,montgomery,750,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,23710
1168,montgomery,750,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,29486
1169,montgomery,750,binary_segmented_greedy,{'k2': 0.33},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,71907
1170,montgomery,750,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,71895
1171,montgomery,750,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,64435
1172,montgomery,750,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,40631
1173,montgomery,750,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,20103
1174,montgomery,750,binary_segmented_greedy,{'k2': 0.34},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,64772
1175,montgomery,750,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,14382
1176,montgomery,750,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,84291
1177,montgomery,750,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,3756
1178,montgomery,750,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,20609
1179,montgomery,750,binary_segmented_greedy,{'k2': 0.35},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,16478
1180,montgomery,750,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,39666
1181,montgomery,750,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,75683
1182,montgomery,750,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,99097
1183,montgomery,750,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,71315
1184,montgomery,750,binary_segmented_greedy,{'k2': 0.36},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,77834
1185,montgomery,750,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,14153
1186,montgomery,750,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,76325
1187,montgomery,750,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,12999
1188,montgomery,750,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,55318
1189,montgomery,750,binary_segmented_greedy,{'k2': 0.37},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,814
1190,montgomery,750,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,76077
1191,montgomery,750,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,90474
1192,montgomery,750,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,2443
1193,montgomery,750,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,75993
1194,montgomery,750,binary_segmented_greedy,{'k2': 0.38},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,75916
1195,montgomery,750,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,73319
1196,montgomery,750,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,17368
1197,montgomery,750,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,15328
1198,montgomery,750,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,56942
1199,montgomery,750,binary_segmented_greedy,{'k2': 0.39},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,91751
1200,montgomery,750,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,99131
1201,montgomery,750,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,27306
1202,montgomery,750,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,85451
1203,montgomery,750,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,39915
1204,montgomery,750,binary_segmented_greedy,{'k2': 0.4},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,37219
1205,montgomery,750,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,80879
1206,montgomery,750,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,64644
1207,montgomery,750,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,60279
1208,montgomery,750,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,53028
1209,montgomery,750,binary_segmented_greedy,{'k2': 0.41},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,126
1210,montgomery,750,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,c7.json,0,52329
1211,montgomery,750,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,c7.json,1,27632
1212,montgomery,750,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,c7.json,2,65310
1213,montgomery,750,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,c7.json,3,55176
1214,montgomery,750,binary_segmented_greedy,{'k2': 0.42},A,0.05,False,-1.0,False,1.0,1.0,c7.json,4,86066
